GHO,PUBLISHSTATE,YEAR,REGION,COUNTRY,Display Value,Numeric,Low,High,Comments
MDG_0000000026,PUBLISHED,2010,EUR,ISL,5 [ 3 - 7 ],5,3,7,NA
MDG_0000000026,PUBLISHED,2012,WPR,AUS,6 [ 5 - 6 ],6,5,6,NA
MDG_0000000026,PUBLISHED,2004,EUR,ISR,6 [ 5 - 6 ],6,5,6,NA
MDG_0000000026,PUBLISHED,2005,EUR,ISR,5 [ 5 - 6 ],5,5,6,NA
MDG_0000000026,PUBLISHED,2006,EUR,ISR,5 [ 5 - 6 ],5,5,6,NA
MDG_0000000026,PUBLISHED,2006,EUR,CZE,5 [ 4 - 6 ],5,4,6,NA
MDG_0000000026,PUBLISHED,2012,EUR,DEU,5 [ 4 - 6 ],5,4,6,NA
MDG_0000000026,PUBLISHED,2014,EUR,DEU,5 [ 4 - 6 ],5,4,6,NA
MDG_0000000026,PUBLISHED,2015,EUR,DEU,5 [ 4 - 6 ],5,4,6,NA
MDG_0000000026,PUBLISHED,2016,WPR,JPN,5 [ 4 - 6 ],5,4,6,NA
MDG_0000000026,PUBLISHED,2002,EUR,NOR,5 [ 4 - 6 ],5,4,6,NA
MDG_0000000026,PUBLISHED,2003,EUR,NOR,5 [ 4 - 6 ],5,4,6,NA
MDG_0000000026,PUBLISHED,2004,EUR,NOR,5 [ 4 - 6 ],5,4,6,NA
MDG_0000000026,PUBLISHED,2008,EUR,CZE,5 [ 3 - 6 ],5,3,6,NA
MDG_0000000026,PUBLISHED,2009,EUR,CZE,4 [ 3 - 6 ],4,3,6,NA
MDG_0000000026,PUBLISHED,2010,EUR,CZE,4 [ 3 - 6 ],4,3,6,NA
MDG_0000000026,PUBLISHED,2011,EUR,CZE,4 [ 3 - 6 ],4,3,6,NA
MDG_0000000026,PUBLISHED,2012,EMR,ARE,4 [ 2 - 6 ],4,2,6,NA
MDG_0000000026,PUBLISHED,2013,EMR,ARE,3 [ 2 - 6 ],3,2,6,NA
MDG_0000000026,PUBLISHED,2012,EUR,BLR,4 [ 2 - 6 ],4,2,6,NA
MDG_0000000026,PUBLISHED,2012,EUR,ISL,4 [ 2 - 6 ],4,2,6,NA
MDG_0000000026,PUBLISHED,2008,EUR,ISR,4 [ 4 - 5 ],4,4,5,NA
MDG_0000000026,PUBLISHED,2009,EUR,ISR,4 [ 4 - 5 ],4,4,5,NA
MDG_0000000026,PUBLISHED,2006,EUR,NOR,4 [ 4 - 5 ],4,4,5,NA
MDG_0000000026,PUBLISHED,2010,EUR,SWE,4 [ 4 - 5 ],4,4,5,NA
MDG_0000000026,PUBLISHED,2012,EUR,CZE,4 [ 3 - 5 ],4,3,5,NA
MDG_0000000026,PUBLISHED,2017,EUR,ESP,4 [ 3 - 5 ],4,3,5,NA
MDG_0000000026,PUBLISHED,2006,EUR,FIN,4 [ 3 - 5 ],4,3,5,NA
MDG_0000000026,PUBLISHED,2008,EUR,FIN,4 [ 3 - 5 ],4,3,5,NA
MDG_0000000026,PUBLISHED,2010,EUR,FIN,4 [ 3 - 5 ],4,3,5,NA
MDG_0000000026,PUBLISHED,2017,EMR,ARE,3 [ 2 - 5 ],3,2,5,NA
MDG_0000000026,PUBLISHED,2013,EUR,BLR,3 [ 2 - 5 ],3,2,5,NA
MDG_0000000026,PUBLISHED,2014,EUR,BLR,3 [ 2 - 5 ],3,2,5,NA
MDG_0000000026,PUBLISHED,2015,EUR,CZE,4 [ 2 - 5 ],4,2,5,NA
MDG_0000000026,PUBLISHED,2003,EUR,ITA,3 [ 3 - 4 ],3,3,4,NA
MDG_0000000026,PUBLISHED,2011,EUR,NOR,4 [ 3 - 4 ],4,3,4,NA
MDG_0000000026,PUBLISHED,2015,EUR,BLR,3 [ 2 - 4 ],3,2,4,NA
MDG_0000000026,PUBLISHED,2014,EUR,FIN,3 [ 2 - 4 ],3,2,4,NA
MDG_0000000026,PUBLISHED,2011,EUR,GRC,3 [ 2 - 4 ],3,2,4,NA
MDG_0000000026,PUBLISHED,2012,EUR,GRC,3 [ 2 - 4 ],3,2,4,NA
MDG_0000000026,PUBLISHED,2013,EUR,GRC,3 [ 2 - 4 ],3,2,4,NA
MDG_0000000026,PUBLISHED,2014,EUR,GRC,3 [ 2 - 4 ],3,2,4,NA
MDG_0000000026,PUBLISHED,2005,EUR,ITA,3 [ 2 - 3 ],3,2,3,NA
MDG_0000000026,PUBLISHED,2006,EUR,ITA,2 [ 2 - 3 ],2,2,3,NA
MDG_0000000026,PUBLISHED,2007,EUR,ITA,2 [ 2 - 3 ],2,2,3,NA
MDG_0000000026,PUBLISHED,2008,EUR,ITA,2 [ 2 - 3 ],2,2,3,NA
MDG_0000000026,PUBLISHED,2012,EUR,ITA,2 [ 2 - 2 ],2,2,2,NA
MDG_0000000026,PUBLISHED,2013,EUR,ITA,2 [ 2 - 2 ],2,2,2,NA
MDG_0000000026,PUBLISHED,2014,EUR,ITA,2 [ 2 - 2 ],2,2,2,NA
MDG_0000000026,PUBLISHED,2011,EUR,ITA,2 [ 2 - 2 ],2,2,2,NA
MDG_0000000026,PUBLISHED,2016,EUR,ITA,2 [ 1 - 2 ],2,1,2,NA
MDG_0000000026,PUBLISHED,2002,AMR,PRY,155 [ 127 - 195 ],155,127,195,NA
MDG_0000000026,PUBLISHED,2004,AMR,PRY,144 [ 118 - 179 ],144,118,179,NA
MDG_0000000026,PUBLISHED,2009,AMR,PRY,113 [ 94 - 135 ],113,94,135,NA
MDG_0000000026,PUBLISHED,2011,AMR,PRY,103 [ 87 - 121 ],103,87,121,NA
MDG_0000000026,PUBLISHED,2005,AFR,NA,735 [693-801],735,693,801,NA
MDG_0000000026,PUBLISHED,2007,AFR,NA,673 [634-736],673,634,736,NA
MDG_0000000026,PUBLISHED,2014,AFR,NA,562 [518-648],562,518,648,NA
MDG_0000000026,PUBLISHED,2016,AFR,NA,536 [491-633],536,491,633,NA
MDG_0000000026,PUBLISHED,2003,AMR,NA,70 [68-73],70,68,73,NA
MDG_0000000026,PUBLISHED,2005,AMR,NA,68 [66-71],68,66,71,NA
MDG_0000000026,PUBLISHED,2012,AMR,NA,61 [58-65],61,58,65,NA
MDG_0000000026,PUBLISHED,2014,AMR,NA,60 [57-64],60,57,64,NA
MDG_0000000026,PUBLISHED,2003,EMR,NA,298 [261-352],298,261,352,NA
MDG_0000000026,PUBLISHED,2005,EMR,NA,275 [239-333],275,239,333,NA
MDG_0000000026,PUBLISHED,2010,EMR,NA,220 [191-268],220,191,268,NA
MDG_0000000026,PUBLISHED,2012,EMR,NA,199 [172-247],199,172,247,NA
MDG_0000000026,PUBLISHED,2014,EMR,NA,186 [159-235],186,159,235,NA
MDG_0000000026,PUBLISHED,2001,EUR,NA,26 [25-28],26,25,28,NA
MDG_0000000026,PUBLISHED,2003,EUR,NA,24 [23-26],24,23,26,NA
MDG_0000000026,PUBLISHED,2010,EUR,NA,17 [16-18],17,16,18,NA
MDG_0000000026,PUBLISHED,2012,EUR,NA,15 [15-16],15,15,16,NA
MDG_0000000026,PUBLISHED,2017,EUR,NA,13 [12-14],13,12,14,NA
MDG_0000000026,PUBLISHED,2001,SEAR,NA,341 [309-382],341,309,382,NA
MDG_0000000026,PUBLISHED,2003,SEAR,NA,311 [283-346],311,283,346,NA
MDG_0000000026,PUBLISHED,2008,SEAR,NA,239 [217-267],239,217,267,NA
MDG_0000000026,PUBLISHED,2010,SEAR,NA,214 [193-240],214,193,240,NA
MDG_0000000026,PUBLISHED,2017,SEAR,NA,152 [132-180],152,132,180,NA
MDG_0000000026,PUBLISHED,2001,GLOBAL,NA,335 [320-359],335,320,359,NA
MDG_0000000026,PUBLISHED,2006,GLOBAL,NA,284 [274-304],284,274,304,NA
MDG_0000000026,PUBLISHED,2008,GLOBAL,NA,265 [255-284],265,255,284,NA
MDG_0000000026,PUBLISHED,2010,GLOBAL,NA,248 [238-269],248,238,269,NA
MDG_0000000026,PUBLISHED,2015,GLOBAL,NA,219 [208-247],219,208,247,NA
MDG_0000000026,PUBLISHED,2017,GLOBAL,NA,211 [199-243],211,199,243,NA
MDG_0000000026,PUBLISHED,2006,WPR,NA,59 [55-64],59,55,64,NA
MDG_0000000026,PUBLISHED,2008,WPR,NA,55 [52-60],55,52,60,NA
MDG_0000000026,PUBLISHED,2015,WPR,NA,43 [38-50],43,38,50,NA
MDG_0000000026,PUBLISHED,2017,WPR,NA,41 [36-49],41,36,49,NA
MDG_0000000026,PUBLISHED,2006,AMR,TTO,73 [ 61 - 86 ],73,61,86,NA
MDG_0000000026,PUBLISHED,2004,AMR,VCT,64 [ 47 - 85 ],64,47,85,NA
MDG_0000000026,PUBLISHED,2017,AFR,MUS,61 [ 46 - 85 ],61,46,85,NA
MDG_0000000026,PUBLISHED,2016,SEAR,MDV,54 [ 37 - 85 ],54,37,85,NA
MDG_0000000026,PUBLISHED,2000,AMR,DOM,80 [ 76 - 84 ],80,76,84,NA
MDG_0000000026,PUBLISHED,2001,AMR,SLV,75 [ 67 - 83 ],75,67,83,NA
MDG_0000000026,PUBLISHED,2013,EUR,KGZ,70 [ 60 - 83 ],70,60,83,NA
MDG_0000000026,PUBLISHED,2014,EUR,KGZ,69 [ 59 - 83 ],69,59,83,NA
MDG_0000000026,PUBLISHED,2006,AMR,VCT,62 [ 45 - 83 ],62,45,83,NA
MDG_0000000026,PUBLISHED,2002,WPR,VNM,62 [ 48 - 80 ],62,48,80,NA
MDG_0000000026,PUBLISHED,2001,AMR,DOM,75 [ 71 - 79 ],75,71,79,NA
MDG_0000000026,PUBLISHED,2010,AMR,HND,74 [ 69 - 79 ],74,69,79,NA
MDG_0000000026,PUBLISHED,2006,AMR,BLZ,65 [ 53 - 79 ],65,53,79,NA
MDG_0000000026,PUBLISHED,2012,AMR,ECU,71 [ 66 - 76 ],71,66,76,NA
MDG_0000000026,PUBLISHED,2000,AMR,ARG,66 [ 58 - 76 ],66,58,76,NA
MDG_0000000026,PUBLISHED,2017,AMR,HND,65 [ 55 - 76 ],65,55,76,NA
MDG_0000000026,PUBLISHED,2017,EUR,KGZ,60 [ 50 - 76 ],60,50,76,NA
MDG_0000000026,PUBLISHED,2015,AFR,CPV,61 [ 48 - 76 ],61,48,76,NA
MDG_0000000026,PUBLISHED,2004,AMR,BRA,71 [ 69 - 74 ],71,69,74,NA
MDG_0000000026,PUBLISHED,2006,AMR,BRA,72 [ 69 - 74 ],72,69,74,NA
MDG_0000000026,PUBLISHED,2007,AMR,BRA,71 [ 69 - 74 ],71,69,74,NA
MDG_0000000026,PUBLISHED,2012,AMR,HND,70 [ 66 - 74 ],70,66,74,NA
MDG_0000000026,PUBLISHED,2013,AMR,ECU,67 [ 63 - 72 ],67,63,72,NA
MDG_0000000026,PUBLISHED,2003,AMR,SLV,66 [ 59 - 72 ],66,59,72,NA
MDG_0000000026,PUBLISHED,2000,AFR,MUS,59 [ 47 - 72 ],59,47,72,NA
MDG_0000000026,PUBLISHED,2004,WPR,VNM,57 [ 44 - 72 ],57,44,72,NA
MDG_0000000026,PUBLISHED,2006,AMR,ATG,46 [ 29 - 70 ],46,29,70,NA
MDG_0000000026,PUBLISHED,2012,AMR,ATG,44 [ 26 - 70 ],44,26,70,NA
MDG_0000000026,PUBLISHED,2015,AMR,ATG,43 [ 25 - 70 ],43,25,70,NA
MDG_0000000026,PUBLISHED,2016,AMR,ATG,43 [ 25 - 70 ],43,25,70,NA
MDG_0000000026,PUBLISHED,2012,EMR,JOR,52 [ 38 - 68 ],52,38,68,NA
MDG_0000000026,PUBLISHED,2010,AMR,ATG,44 [ 27 - 68 ],44,27,68,NA
MDG_0000000026,PUBLISHED,2016,AMR,ECU,61 [ 56 - 67 ],61,56,67,NA
MDG_0000000026,PUBLISHED,2011,WPR,MNG,59 [ 52 - 67 ],59,52,67,NA
MDG_0000000026,PUBLISHED,2011,AFR,MUS,54 [ 44 - 66 ],54,44,66,NA
MDG_0000000026,PUBLISHED,2001,AFR,MUS,54 [ 43 - 66 ],54,43,66,NA
MDG_0000000026,PUBLISHED,2002,AFR,MUS,54 [ 43 - 66 ],54,43,66,NA
MDG_0000000026,PUBLISHED,2011,AMR,BLZ,52 [ 40 - 66 ],52,40,66,NA
MDG_0000000026,PUBLISHED,2015,AMR,BRA,63 [ 62 - 64 ],63,62,64,NA
MDG_0000000026,PUBLISHED,2015,AMR,PAN,58 [ 52 - 64 ],58,52,64,NA
MDG_0000000026,PUBLISHED,2000,EUR,ROU,54 [ 47 - 64 ],54,47,64,NA
MDG_0000000026,PUBLISHED,2008,AFR,MUS,53 [ 44 - 64 ],53,44,64,NA
MDG_0000000026,PUBLISHED,2002,AMR,ATG,43 [ 28 - 63 ],43,28,63,NA
MDG_0000000026,PUBLISHED,2013,AMR,BRA,61 [ 60 - 62 ],61,60,62,NA
MDG_0000000026,PUBLISHED,2000,SEAR,LKA,56 [ 51 - 62 ],56,51,62,NA
MDG_0000000026,PUBLISHED,2012,WPR,MNG,54 [ 47 - 62 ],54,47,62,NA
MDG_0000000026,PUBLISHED,2001,EUR,RUS,53 [ 46 - 62 ],53,46,62,NA
MDG_0000000026,PUBLISHED,2002,EUR,KAZ,52 [ 45 - 61 ],52,45,61,NA
MDG_0000000026,PUBLISHED,2005,EMR,TUN,51 [ 44 - 61 ],51,44,61,NA
MDG_0000000026,PUBLISHED,2008,WPR,VNM,49 [ 38 - 61 ],49,38,61,NA
MDG_0000000026,PUBLISHED,2012,WPR,VNM,46 [ 36 - 61 ],46,36,61,NA
MDG_0000000026,PUBLISHED,2017,AMR,PAN,52 [ 45 - 59 ],52,45,59,NA
MDG_0000000026,PUBLISHED,2000,WPR,FJI,51 [ 44 - 59 ],51,44,59,NA
MDG_0000000026,PUBLISHED,2013,WPR,MNG,51 [ 44 - 59 ],51,44,59,NA
MDG_0000000026,PUBLISHED,2001,EUR,ROU,49 [ 42 - 59 ],49,42,59,NA
MDG_0000000026,PUBLISHED,2014,WPR,MNG,49 [ 41 - 57 ],49,41,57,NA
MDG_0000000026,PUBLISHED,2017,AMR,SLV,46 [ 36 - 57 ],46,36,57,NA
MDG_0000000026,PUBLISHED,2004,AMR,BRB,43 [ 32 - 57 ],43,32,57,NA
MDG_0000000026,PUBLISHED,2000,AMR,MEX,55 [ 54 - 56 ],55,54,56,NA
MDG_0000000026,PUBLISHED,2007,EMR,TUN,47 [ 41 - 55 ],47,41,55,NA
MDG_0000000026,PUBLISHED,2002,EUR,ROU,47 [ 40 - 55 ],47,40,55,NA
MDG_0000000026,PUBLISHED,2014,EMR,TUN,46 [ 38 - 55 ],46,38,55,NA
MDG_0000000026,PUBLISHED,2016,WPR,MNG,46 [ 37 - 55 ],46,37,55,NA
MDG_0000000026,PUBLISHED,2003,WPR,FJI,48 [ 43 - 53 ],48,43,53,NA
MDG_0000000026,PUBLISHED,2007,EMR,EGY,47 [ 41 - 53 ],47,41,53,NA
MDG_0000000026,PUBLISHED,2008,EMR,TUN,47 [ 41 - 53 ],47,41,53,NA
MDG_0000000026,PUBLISHED,2004,EUR,KAZ,46 [ 40 - 53 ],46,40,53,NA
MDG_0000000026,PUBLISHED,2009,EMR,EGY,45 [ 39 - 52 ],45,39,52,NA
MDG_0000000026,PUBLISHED,2010,EMR,EGY,45 [ 38 - 52 ],45,38,52,NA
MDG_0000000026,PUBLISHED,2007,SEAR,LKA,43 [ 35 - 52 ],43,35,52,NA
MDG_0000000026,PUBLISHED,2016,AMR,BLZ,39 [ 29 - 52 ],39,29,52,NA
MDG_0000000026,PUBLISHED,2012,AMR,ARG,47 [ 44 - 50 ],47,44,50,NA
MDG_0000000026,PUBLISHED,2000,AMR,CUB,46 [ 42 - 50 ],46,42,50,NA
MDG_0000000026,PUBLISHED,2005,WPR,FJI,46 [ 41 - 50 ],46,41,50,NA
MDG_0000000026,PUBLISHED,2009,EUR,GEO,43 [ 38 - 50 ],43,38,50,NA
MDG_0000000026,PUBLISHED,2005,EUR,RUS,42 [ 36 - 50 ],42,36,50,NA
MDG_0000000026,PUBLISHED,2001,SEAR,THA,43 [ 38 - 49 ],43,38,49,NA
MDG_0000000026,PUBLISHED,2000,EUR,ARM,43 [ 37 - 49 ],43,37,49,NA
MDG_0000000026,PUBLISHED,2002,EUR,AZE,43 [ 37 - 49 ],43,37,49,NA
MDG_0000000026,PUBLISHED,2002,EUR,GEO,42 [ 37 - 49 ],42,37,49,NA
MDG_0000000026,PUBLISHED,2015,EMR,EGY,39 [ 30 - 48 ],39,30,48,NA
MDG_0000000026,PUBLISHED,2017,AMR,BLZ,36 [ 26 - 48 ],36,26,48,NA
MDG_0000000026,PUBLISHED,2016,EMR,SYR,30 [ 20 - 48 ],30,20,48,NA
MDG_0000000026,PUBLISHED,2010,AMR,MEX,46 [ 45 - 47 ],46,45,47,NA
MDG_0000000026,PUBLISHED,2006,SEAR,THA,42 [ 39 - 46 ],42,39,46,NA
MDG_0000000026,PUBLISHED,2007,SEAR,THA,42 [ 39 - 46 ],42,39,46,NA
MDG_0000000026,PUBLISHED,2006,WPR,CHN,42 [ 38 - 46 ],42,38,46,NA
MDG_0000000026,PUBLISHED,2008,WPR,FJI,42 [ 37 - 46 ],42,37,46,NA
MDG_0000000026,PUBLISHED,2006,EUR,KAZ,40 [ 36 - 46 ],40,36,46,NA
MDG_0000000026,PUBLISHED,2001,EUR,MDA,39 [ 34 - 45 ],39,34,45,NA
MDG_0000000026,PUBLISHED,2005,EUR,UZB,38 [ 33 - 45 ],38,33,45,NA
MDG_0000000026,PUBLISHED,2014,AMR,BRB,31 [ 21 - 45 ],31,21,45,NA
MDG_0000000026,PUBLISHED,2017,WPR,BRN,31 [ 21 - 45 ],31,21,45,NA
MDG_0000000026,PUBLISHED,2012,WPR,FJI,38 [ 33 - 44 ],38,33,44,NA
MDG_0000000026,PUBLISHED,2004,EUR,GEO,38 [ 33 - 44 ],38,33,44,NA
MDG_0000000026,PUBLISHED,2017,SEAR,THA,37 [ 32 - 44 ],37,32,44,NA
MDG_0000000026,PUBLISHED,2003,EUR,TJK,35 [ 28 - 44 ],35,28,44,NA
MDG_0000000026,PUBLISHED,2003,EUR,ARM,38 [ 32 - 43 ],38,32,43,NA
MDG_0000000026,PUBLISHED,2002,EUR,MDA,38 [ 32 - 43 ],38,32,43,NA
MDG_0000000026,PUBLISHED,2013,WPR,FJI,37 [ 31 - 43 ],37,31,43,NA
MDG_0000000026,PUBLISHED,2004,EUR,UZB,37 [ 31 - 43 ],37,31,43,NA
MDG_0000000026,PUBLISHED,2014,AMR,CUB,39 [ 36 - 42 ],39,36,42,NA
MDG_0000000026,PUBLISHED,2012,SEAR,THA,39 [ 36 - 42 ],39,36,42,NA
MDG_0000000026,PUBLISHED,2013,SEAR,THA,39 [ 36 - 42 ],39,36,42,NA
MDG_0000000026,PUBLISHED,2002,AMR,CRI,38 [ 35 - 42 ],38,35,42,NA
MDG_0000000026,PUBLISHED,2010,SEAR,LKA,38 [ 35 - 42 ],38,35,42,NA
MDG_0000000026,PUBLISHED,2007,AMR,CUB,38 [ 36 - 41 ],38,36,41,NA
MDG_0000000026,PUBLISHED,2011,AMR,CUB,38 [ 36 - 41 ],38,36,41,NA
MDG_0000000026,PUBLISHED,2015,AMR,CUB,38 [ 35 - 41 ],38,35,41,NA
MDG_0000000026,PUBLISHED,2000,WPR,MYS,38 [ 35 - 41 ],38,35,41,NA
MDG_0000000026,PUBLISHED,2000,EUR,LVA,34 [ 28 - 41 ],34,28,41,NA
MDG_0000000026,PUBLISHED,2003,EUR,LVA,34 [ 28 - 41 ],34,28,41,NA
MDG_0000000026,PUBLISHED,2004,EUR,TJK,33 [ 26 - 41 ],33,26,41,NA
MDG_0000000026,PUBLISHED,2014,WPR,BRN,29 [ 20 - 41 ],29,20,41,NA
MDG_0000000026,PUBLISHED,2013,AMR,GRD,27 [ 17 - 40 ],27,17,40,NA
MDG_0000000026,PUBLISHED,2013,AMR,MEX,39 [ 38 - 39 ],39,38,39,NA
MDG_0000000026,PUBLISHED,2014,AMR,MEX,38 [ 37 - 39 ],38,37,39,NA
MDG_0000000026,PUBLISHED,2004,AMR,CRI,36 [ 33 - 39 ],36,33,39,NA
MDG_0000000026,PUBLISHED,2001,WPR,MYS,36 [ 33 - 39 ],36,33,39,NA
MDG_0000000026,PUBLISHED,2007,EUR,LVA,32 [ 26 - 39 ],32,26,39,NA
MDG_0000000026,PUBLISHED,2003,WPR,BRN,30 [ 22 - 39 ],30,22,39,NA
MDG_0000000026,PUBLISHED,2004,WPR,BRN,30 [ 22 - 39 ],30,22,39,NA
MDG_0000000026,PUBLISHED,2012,WPR,BRN,29 [ 20 - 39 ],29,20,39,NA
MDG_0000000026,PUBLISHED,2007,EUR,RUS,32 [ 27 - 38 ],32,27,38,NA
MDG_0000000026,PUBLISHED,2002,EUR,UKR,33 [ 27 - 38 ],33,27,38,NA
MDG_0000000026,PUBLISHED,2003,EUR,UKR,32 [ 27 - 38 ],32,27,38,NA
MDG_0000000026,PUBLISHED,2011,EUR,UZB,32 [ 27 - 38 ],32,27,38,NA
MDG_0000000026,PUBLISHED,2010,EUR,GEO,32 [ 28 - 37 ],32,28,37,NA
MDG_0000000026,PUBLISHED,2004,EUR,MDA,32 [ 28 - 37 ],32,28,37,NA
MDG_0000000026,PUBLISHED,2007,EUR,ARM,32 [ 27 - 37 ],32,27,37,NA
MDG_0000000026,PUBLISHED,2009,EUR,ARM,32 [ 27 - 37 ],32,27,37,NA
MDG_0000000026,PUBLISHED,2016,AMR,MEX,34 [ 33 - 36 ],34,33,36,NA
MDG_0000000026,PUBLISHED,2005,AMR,CRI,33 [ 31 - 36 ],33,31,36,NA
MDG_0000000026,PUBLISHED,2003,WPR,MYS,33 [ 31 - 36 ],33,31,36,NA
MDG_0000000026,PUBLISHED,2006,EMR,IRN,32 [ 29 - 36 ],32,29,36,NA
MDG_0000000026,PUBLISHED,2011,EUR,GEO,32 [ 28 - 36 ],32,28,36,NA
MDG_0000000026,PUBLISHED,2000,EUR,EST,29 [ 23 - 36 ],29,23,36,NA
MDG_0000000026,PUBLISHED,2014,EMR,LBN,28 [ 22 - 36 ],28,22,36,NA
MDG_0000000026,PUBLISHED,2000,WPR,BRN,28 [ 21 - 36 ],28,21,36,NA
MDG_0000000026,PUBLISHED,2006,WPR,BRN,28 [ 20 - 36 ],28,20,36,NA
MDG_0000000026,PUBLISHED,2009,EUR,LVA,28 [ 23 - 35 ],28,23,35,NA
MDG_0000000026,PUBLISHED,2017,WPR,CHN,29 [ 22 - 35 ],29,22,35,NA
MDG_0000000026,PUBLISHED,2013,EUR,LVA,27 [ 22 - 35 ],27,22,35,NA
MDG_0000000026,PUBLISHED,2007,WPR,BRN,27 [ 20 - 35 ],27,20,35,NA
MDG_0000000026,PUBLISHED,2013,EUR,AZE,28 [ 24 - 34 ],28,24,34,NA
MDG_0000000026,PUBLISHED,2008,EUR,ROU,28 [ 24 - 34 ],28,24,34,NA
MDG_0000000026,PUBLISHED,2015,EUR,ARM,28 [ 23 - 34 ],28,23,34,NA
MDG_0000000026,PUBLISHED,2010,EMR,SYR,27 [ 22 - 34 ],27,22,34,NA
MDG_0000000026,PUBLISHED,2000,EMR,BHR,27 [ 21 - 34 ],27,21,34,NA
MDG_0000000026,PUBLISHED,2007,EUR,TUR,28 [ 25 - 33 ],28,25,33,NA
MDG_0000000026,PUBLISHED,2009,EUR,ROU,28 [ 24 - 33 ],28,24,33,NA
MDG_0000000026,PUBLISHED,2014,EUR,AZE,28 [ 23 - 33 ],28,23,33,NA
MDG_0000000026,PUBLISHED,2015,EUR,AZE,27 [ 23 - 33 ],27,23,33,NA
MDG_0000000026,PUBLISHED,2009,EUR,MDA,28 [ 24 - 32 ],28,24,32,NA
MDG_0000000026,PUBLISHED,2014,EUR,ARM,27 [ 22 - 32 ],27,22,32,NA
MDG_0000000026,PUBLISHED,2016,EUR,AZE,26 [ 22 - 32 ],26,22,32,NA
MDG_0000000026,PUBLISHED,2010,EUR,ROU,27 [ 22 - 32 ],27,22,32,NA
MDG_0000000026,PUBLISHED,2004,EMR,SAU,22 [ 15 - 32 ],22,15,32,NA
MDG_0000000026,PUBLISHED,2005,EMR,SAU,22 [ 14 - 32 ],22,14,32,NA
MDG_0000000026,PUBLISHED,2006,EMR,SAU,21 [ 14 - 32 ],21,14,32,NA
MDG_0000000026,PUBLISHED,2007,EMR,SAU,21 [ 14 - 32 ],21,14,32,NA
MDG_0000000026,PUBLISHED,2015,EUR,GEO,27 [ 24 - 31 ],27,24,31,NA
MDG_0000000026,PUBLISHED,2013,EUR,ARM,26 [ 22 - 31 ],26,22,31,NA
MDG_0000000026,PUBLISHED,2007,EMR,SYR,26 [ 22 - 31 ],26,22,31,NA
MDG_0000000026,PUBLISHED,2000,EMR,SYR,26 [ 21 - 31 ],26,21,31,NA
MDG_0000000026,PUBLISHED,2005,EMR,SYR,25 [ 21 - 30 ],25,21,30,NA
MDG_0000000026,PUBLISHED,2006,EMR,SYR,26 [ 21 - 30 ],26,21,30,NA
MDG_0000000026,PUBLISHED,2010,EUR,UKR,25 [ 21 - 30 ],25,21,30,NA
MDG_0000000026,PUBLISHED,2002,EUR,TKM,25 [ 20 - 30 ],25,20,30,NA
MDG_0000000026,PUBLISHED,2011,EUR,UKR,23 [ 19 - 29 ],23,19,29,NA
MDG_0000000026,PUBLISHED,2012,EUR,UKR,24 [ 19 - 29 ],24,19,29,NA
MDG_0000000026,PUBLISHED,2013,EUR,UKR,23 [ 19 - 29 ],23,19,29,NA
MDG_0000000026,PUBLISHED,2007,EMR,LBN,23 [ 18 - 29 ],23,18,29,NA
MDG_0000000026,PUBLISHED,2016,EMR,SAU,17 [ 10 - 29 ],17,10,29,NA
MDG_0000000026,PUBLISHED,2009,EUR,TUR,25 [ 23 - 28 ],25,23,28,NA
MDG_0000000026,PUBLISHED,2005,AMR,CHL,25 [ 22 - 28 ],25,22,28,NA
MDG_0000000026,PUBLISHED,2006,AMR,CHL,25 [ 22 - 28 ],25,22,28,NA
MDG_0000000026,PUBLISHED,2009,EMR,IRN,25 [ 22 - 28 ],25,22,28,NA
MDG_0000000026,PUBLISHED,2015,EUR,ROU,21 [ 16 - 27 ],21,16,27,NA
MDG_0000000026,PUBLISHED,2016,EUR,ROU,21 [ 16 - 27 ],21,16,27,NA
MDG_0000000026,PUBLISHED,2015,EUR,UKR,21 [ 16 - 27 ],21,16,27,NA
MDG_0000000026,PUBLISHED,2015,EUR,TJK,18 [ 11 - 27 ],18,11,27,NA
MDG_0000000026,PUBLISHED,2003,EMR,BHR,21 [ 16 - 26 ],21,16,26,NA
MDG_0000000026,PUBLISHED,2003,EUR,EST,20 [ 16 - 26 ],20,16,26,NA
MDG_0000000026,PUBLISHED,2017,EUR,LVA,19 [ 15 - 26 ],19,15,26,NA
MDG_0000000026,PUBLISHED,2016,EUR,UKR,20 [ 15 - 26 ],20,15,26,NA
MDG_0000000026,PUBLISHED,2017,EUR,ROU,19 [ 14 - 25 ],19,14,25,NA
MDG_0000000026,PUBLISHED,2004,EUR,ALB,18 [ 12 - 25 ],18,12,25,NA
MDG_0000000026,PUBLISHED,2015,EUR,ALB,15 [ 8 - 25 ],15,8,25,NA
MDG_0000000026,PUBLISHED,2008,AMR,CHL,21 [ 19 - 24 ],21,19,24,NA
MDG_0000000026,PUBLISHED,2002,EMR,OMN,20 [ 18 - 23 ],20,18,23,NA
MDG_0000000026,PUBLISHED,2003,EMR,OMN,20 [ 18 - 23 ],20,18,23,NA
MDG_0000000026,PUBLISHED,2013,EUR,TUR,20 [ 18 - 23 ],20,18,23,NA
MDG_0000000026,PUBLISHED,2007,AMR,URY,20 [ 18 - 23 ],20,18,23,NA
MDG_0000000026,PUBLISHED,2014,EUR,TUR,19 [ 17 - 22 ],19,17,22,NA
