iso,year,start,end,obs_matdeaths,pm_obs,env,mmr_obs,shortcite,obs_selogpm,type,modelinclude,crvs_completeness,definition,sens,var_sens,sens_sq,oneminsens_sq,spec,var_spec,spec_sq,oneminspec_sq,cov_sesp,completeness_inq
MDA,2002.5,2002,2003,11,0.006436513,1709,NA,NA,NA,vr,TRUE,0.891962422,maternal,0.623558951,0.052916808,0.395040322,0.147922419,0.999281022,4.30E-07,0.998562572,5.28E-07,-2.38E-06,NA
MDA,2003.5,2003,2004,8,0.004659289,1717,NA,NA,NA,vr,TRUE,0.891484943,maternal,0.664297407,0.044700541,0.450928205,0.122333391,0.999236286,4.30E-07,0.99847317,5.97E-07,-2.34E-06,NA
MDA,2003.5,2003,2004,8,0.004659289,1717,NA,NA,NA,vr,TRUE,0.891484943,maternal,0.662975176,0.044933435,0.448857918,0.122907565,0.999229459,4.30E-07,0.998459527,6.10E-07,-2.32E-06,NA
MDA,2004.5,2004,2005,9,0.005576208,1614,NA,NA,NA,vr,TRUE,0.887788779,maternal,0.704374747,0.036600721,0.505780945,0.09703145,0.999188136,4.30E-07,0.998376946,6.73E-07,-2.32E-06,NA
MDA,2004.5,2004,2005,9,0.005576208,1614,NA,NA,NA,vr,TRUE,0.887788779,maternal,0.702391401,0.036950063,0.502675514,0.097892712,0.999177895,4.30E-07,0.998356481,6.92E-07,-2.29E-06,NA
MDA,2005.5,2005,2006,8,0.004542873,1761,NA,NA,NA,vr,TRUE,0.888944977,maternal,0.744452087,0.028500902,0.560633684,0.07172951,0.999139986,4.30E-07,0.998280722,7.49E-07,-2.25E-06,NA
MDA,2005.5,2005,2006,8,0.004542873,1761,NA,NA,NA,vr,TRUE,0.888944977,maternal,0.741807626,0.02896669,0.556493109,0.072877858,0.999126331,4.30E-07,0.998253435,7.74E-07,-2.25E-06,NA
MDA,2006.5,2006,2007,6,0.003612282,1661,NA,NA,NA,vr,FALSE,0.893010753,maternal,0.784529428,0.020401082,0.615486424,0.046427569,0.999091837,4.30E-07,0.998184498,8.25E-07,-5.23E-06,NA
MDA,2006.5,2006,2007,6,0.003612282,1661,NA,NA,NA,vr,FALSE,0.893010753,maternal,0.78122385,0.020983318,0.610310705,0.047863004,0.999074767,4.30E-07,0.99815039,8.56E-07,-5.31E-06,NA
MDA,2007.5,2007,2008,6,0.00365408,1642,NA,NA,NA,vr,FALSE,0.889009204,maternal,0.784529428,0.019375459,0.615486424,0.04657771,0.999091837,4.30E-07,0.998236759,8.25E-07,-5.10E-06,NA
MDA,2007.5,2007,2008,6,0.00365408,1642,NA,NA,NA,vr,FALSE,0.889009204,maternal,0.78122385,0.020257889,0.610310705,0.048987638,0.999074767,4.30E-07,0.998171676,8.56E-07,-5.21E-06,NA
MDA,2008.5,2008,2009,16,0.010236724,1563,NA,NA,NA,vr,FALSE,0.900345622,maternal,0.784529428,0.020769056,0.615486424,0.047509061,0.999091837,4.30E-07,0.998249097,8.25E-07,-5.28E-06,NA
MDA,2008.5,2008,2009,16,0.010236724,1563,NA,NA,NA,vr,FALSE,0.900345622,maternal,0.78122385,0.020235719,0.610310705,0.048869129,0.999074767,4.30E-07,0.99815016,8.56E-07,-5.21E-06,NA
MDA,2009.5,2009,2010,7,0.004797807,1459,NA,NA,NA,vr,TRUE,0.89235474,maternal,0.784529428,0.022190816,0.615486424,0.047642283,0.999091837,4.30E-07,0.998262112,8.25E-07,-5.46E-06,NA
MDA,2009.5,2009,2010,7,0.004797807,1459,NA,NA,NA,vr,TRUE,0.89235474,maternal,0.78122385,0.022386412,0.610310705,0.049752436,0.999074767,4.30E-07,0.998140312,8.56E-07,-5.48E-06,NA
MDA,2010.5,2010,2011,18,0.012236574,1471,NA,NA,NA,vr,TRUE,0.882423515,maternal,0.784529428,0.022371628,0.615486424,0.047123919,0.999091837,4.30E-07,0.998262789,8.25E-07,-5.48E-06,NA
MDA,2010.5,2010,2011,18,0.012236574,1471,NA,NA,NA,vr,TRUE,0.882423515,maternal,0.78122385,0.022168406,0.610310705,0.049103061,0.999074767,4.30E-07,0.998203562,8.56E-07,-5.46E-06,NA
MDA,2011.5,2011,2012,5,0.004520796,1106,NA,NA,NA,vr,TRUE,0.894822006,maternal,0.784529428,0.023308515,0.615486424,0.046959336,0.999091837,4.30E-07,0.998276446,8.25E-07,-5.59E-06,NA
MDA,2011.5,2011,2012,5,0.004520796,1106,NA,NA,NA,vr,TRUE,0.894822006,maternal,0.78122385,0.023405217,0.610310705,0.049227344,0.999074767,4.30E-07,0.998194268,8.56E-07,-5.61E-06,NA
MDA,2012.5,2012,2013,12,0.01048951,1144,NA,NA,NA,vr,TRUE,0.893052303,maternal,0.784529428,0.024097605,0.615486424,0.046604572,0.999091837,4.30E-07,0.998258396,8.25E-07,-5.69E-06,NA
MDA,2012.5,2012,2013,12,0.01048951,1144,NA,NA,NA,vr,TRUE,0.893052303,maternal,0.78122385,0.024129498,0.610310705,0.049115839,0.999074767,4.30E-07,0.998158035,8.56E-07,-5.69E-06,NA
MDA,2013.5,2013,2014,6,0.005741627,1045,NA,NA,NA,vr,TRUE,0.888605442,maternal,0.784529428,0.025039936,0.615486424,0.046476037,0.999091837,4.30E-07,0.998233999,8.25E-07,-5.80E-06,NA
MDA,2013.5,2013,2014,6,0.005741627,1045,NA,NA,NA,vr,TRUE,0.888605442,maternal,0.78122385,0.025907746,0.610310705,0.050038843,0.999074767,4.30E-07,0.998172535,8.56E-07,-5.90E-06,NA
MDA,2014.5,2014,2015,7,0.006156552,1137,NA,NA,NA,vr,TRUE,0.88828125,maternal,0.784529428,0.025865011,0.615486424,0.047368138,0.999091837,4.30E-07,0.998228451,8.25E-07,-5.89E-06,NA
MDA,2014.5,2014,2015,7,0.006156552,1137,NA,NA,NA,vr,TRUE,0.88828125,maternal,0.78122385,0.026804285,0.610310705,0.050017958,0.999074767,4.30E-07,0.998111144,8.56E-07,-6.00E-06,NA
MDA,2015.5,2015,2016,12,0.010791367,1112,NA,NA,NA,vr,TRUE,0.8896,maternal,0.784529428,0.02755942,0.615486424,0.047513318,0.999091837,4.30E-07,0.99823513,8.25E-07,-6.08E-06,NA
MDA,2015.5,2015,2016,12,0.010791367,1112,NA,NA,NA,vr,TRUE,0.8896,maternal,0.78122385,0.027799449,0.610310705,0.05014125,0.999074767,4.30E-07,0.998214421,8.56E-07,-6.11E-06,NA
MDA,2016.5,2016,2017,7,0.006829268,1025,NA,NA,NA,vr,TRUE,0.915178571,maternal,0.784529428,0.027672792,0.615486424,0.046710078,0.999091837,4.30E-07,0.998232097,8.25E-07,-6.09E-06,NA
MDA,2016.5,2016,2017,7,0.006829268,1025,NA,NA,NA,vr,TRUE,0.915178571,maternal,0.78122385,0.028921459,0.610310705,0.050570413,0.999074767,4.30E-07,0.998197409,8.56E-07,-6.23E-06,NA
ROU,1985.5,1985,1986,493,0.061227024,8052,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,1986.5,1986,1987,570,0.069385271,8215,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,1987.5,1987,1988,575,0.068961382,8338,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,1988.5,1988,1989,590,0.071050096,8304,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,1989.5,1989,1990,626,0.076678099,8164,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,1990.5,1990,1991,263,0.03410712,7711,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,1991.5,1991,1992,183,0.024015748,7620,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,1992.5,1992,1993,157,0.020313106,7729,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,1993.5,1993,1994,133,0.016786571,7923,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,1994.5,1994,1995,148,0.018177352,8142,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,1995.5,1995,1996,113,0.013259798,8522,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,1996.5,1996,1997,95,0.010666966,8906,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,1997.5,1997,1998,98,0.011064695,8857,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,1998.5,1998,1999,96,0.011455847,8380,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,1999.5,1999,2000,98,0.012381554,7915,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,2000.5,2000,2001,76,0.010070227,7547,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,2001.5,2001,2002,75,0.010327733,7262,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,2002.5,2002,2003,47,0.006537766,7189,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,2003.5,2003,2004,65,0.009297668,6991,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,2004.5,2004,2005,52,0.007805464,6662,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,2005.5,2005,2006,37,0.00581944,6358,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,2006.5,2006,2007,34,0.005743243,5920,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,2007.5,2007,2008,33,0.005900232,5593,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,2008.5,2008,2009,29,0.005354505,5416,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,2009.5,2009,2010,46,0.008602955,5347,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,2010.5,2010,2011,51,0.009926041,5138,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,2011.5,2011,2012,50,0.010874293,4598,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,2012.5,2012,2013,23,0.005109976,4501,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,2013.5,2013,2014,27,0.006255792,4316,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,2014.5,2014,2015,24,0.005328597,4504,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,2015.5,2015,2016,27,0.005980066,4515,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ROU,2016.5,2016,2017,17,0.003742021,4543,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,1985.5,1985,1986,1281,0.021629014,59226,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,1986.5,1986,1987,1359,0.026647059,51000,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,1987.5,1987,1988,1233,0.025427399,48491,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,1988.5,1988,1989,1173,0.023845341,49192,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,1989.5,1989,1990,1056,0.021103539,50039,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,1990.5,1990,1991,943,0.018602908,50691,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,1991.5,1991,1992,941,0.017811849,52830,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,1992.5,1992,1993,805,0.013234037,60828,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,1993.5,1993,1994,711,0.009013006,78886,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,1994.5,1994,1995,735,0.007931883,92664,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,1995.5,1995,1996,724,0.007785951,92988,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,1996.5,1996,1997,634,0.007426409,85371,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,1997.5,1997,1998,632,0.008022035,78783,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,1998.5,1998,1999,565,0.007258199,77843,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,1999.5,1999,2000,537,0.00621039,86468,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,2000.5,2000,2001,499,0.005478339,91086,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,2001.5,2001,2002,479,0.00508088,94275,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,2002.5,2002,2003,469,0.004760068,98528,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,2003.5,2003,2004,461,0.00448557,102774,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,2004.5,2004,2005,350,0.003438688,101783,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,2005.5,2005,2006,369,0.003582559,102999,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,2006.5,2006,2007,352,0.003803267,92552,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,2007.5,2007,2008,355,0.004078725,87037,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,2008.5,2008,2009,359,0.004277221,83933,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,2009.5,2009,2010,388,0.004922671,78819,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,2010.5,2010,2011,297,0.0038743,76659,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,2011.5,2011,2012,291,0.004006278,72636,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,2012.5,2012,2013,221,0.003212863,68786,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,2013.5,2013,2014,214,0.003200096,66873,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,2014.5,2014,2015,210,0.003141502,66847,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
RUS,2015.5,2015,2016,197,0.002952063,66733,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SRB,1998.5,1998,1999,9,0.003614458,2490,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SRB,1999.5,1999,2000,7,0.002763522,2533,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SRB,2000.5,2000,2001,7,0.002941176,2380,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SRB,2001.5,2001,2002,7,0.00297619,2352,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SRB,2002.5,2002,2003,1,4.46E-04,2243,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SRB,2003.5,2003,2004,6,0.002784223,2155,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SRB,2004.5,2004,2005,2,9.79E-04,2042,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SRB,2005.5,2005,2006,10,0.00514668,1943,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SRB,2006.5,2006,2007,9,0.004885993,1842,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SRB,2007.5,2007,2008,5,0.002942908,1699,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SRB,2008.5,2008,2009,10,0.005750431,1739,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SRB,2009.5,2009,2010,14,0.008403361,1666,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SRB,2010.5,2010,2011,12,0.007551919,1589,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SRB,2011.5,2011,2012,6,0.003908795,1535,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SRB,2012.5,2012,2013,10,0.006715917,1489,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SRB,2013.5,2013,2014,9,0.006446991,1396,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SRB,2014.5,2014,2015,8,0.005594406,1430,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SRB,2015.5,2015,2016,8,0.005567154,1437,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SVK,1992.5,1992,1993,1,7.17E-04,1394,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SVK,1993.5,1993,1994,9,0.00658376,1367,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SVK,1994.5,1994,1995,4,0.002941176,1360,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SVK,1995.5,1995,1996,5,0.00382263,1308,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SVK,1996.5,1996,1997,3,0.002276176,1318,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SVK,1997.5,1997,1998,1,7.12E-04,1405,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SVK,1998.5,1998,1999,4,0.002881844,1388,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SVK,1999.5,1999,2000,5,0.003646973,1371,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SVK,2000.5,2000,2001,1,7.73E-04,1293,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SVK,2001.5,2001,2002,6,0.004511278,1330,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SVK,2002.5,2002,2003,4,0.003212851,1245,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SVK,2003.5,2003,2004,2,0.001606426,1245,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SVK,2004.5,2004,2005,3,0.002463054,1218,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SVK,2005.5,2005,2006,2,0.001607717,1244,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SVK,2006.5,2006,2007,3,0.002695418,1113,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SVK,2007.5,2007,2008,0,0,1263,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SVK,2008.5,2008,2009,2,0.001858736,1076,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SVK,2009.5,2009,2010,7,0.006463527,1083,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SVK,2010.5,2010,2011,0,0,1011,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SVK,2012.5,2012,2013,2,0.002076843,963,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
