FREQ,REF_AREA,INDICATOR,UNIT_MULT,TIME_FORMAT,TIME_PERIOD,OBS_VALUE
Q,ME,NGDP_XDC,6,P3M,2015-Q2,859.338
Q,ME,NGDP_XDC,6,P3M,2015-Q3,1189.223
Q,ME,NGDP_XDC,6,P3M,2015-Q4,919.654
Q,ME,NGDP_XDC,6,P3M,2016-Q1,729.4948
Q,ME,NGDP_XDC,6,P3M,2016-Q2,920.470337
Q,ME,NGDP_XDC,6,P3M,2016-Q3,1291.32938
Q,ME,NGDP_XDC,6,P3M,2016-Q4,1012.917776
Q,ME,NGDP_XDC,6,P3M,2017-Q1,783.809374
Q,ME,NGDP_XDC,6,P3M,2017-Q2,1008.270762
Q,ME,NGDP_XDC,6,P3M,2017-Q3,1416.292858
Q,ME,NGDP_XDC,6,P3M,2017-Q4,1090.718228
Q,ME,NGDP_XDC,6,P3M,2018-Q1,848.707306
Q,ME,NGDP_XDC,6,P3M,2018-Q2,1108.226352
Q,ME,NGDP_XDC,6,P3M,2018-Q3,1531.055582
Q,ME,NGDP_XDC,6,P3M,2018-Q4,1175.14113
Q,ME,NGDP_XDC,6,P3M,2019-Q1,886.029484
Q,ME,NGDP_XDC,6,P3M,2019-Q2,1151.548294
Q,ME,NGDP_XDC,6,P3M,2019-Q3,1630.572904
Q,ME,NGDP_XDC,6,P3M,2019-Q4,1239.74941
Q,NL,NGDP_XDC,6,P3M,2009-Q1,156165
Q,NL,NGDP_XDC,6,P3M,2009-Q2,157462
Q,NL,NGDP_XDC,6,P3M,2009-Q3,151694
Q,NL,NGDP_XDC,6,P3M,2009-Q4,159521
Q,NL,NGDP_XDC,6,P3M,2010-Q1,155314
Q,NL,NGDP_XDC,6,P3M,2010-Q2,162424
Q,NL,NGDP_XDC,6,P3M,2010-Q3,156421
Q,NL,NGDP_XDC,6,P3M,2010-Q4,165028
Q,NL,NGDP_XDC,6,P3M,2011-Q1,160242
Q,NL,NGDP_XDC,6,P3M,2011-Q2,165292
Q,NL,NGDP_XDC,6,P3M,2011-Q3,158947
Q,NL,NGDP_XDC,6,P3M,2011-Q4,165878
Q,NL,NGDP_XDC,6,P3M,2012-Q1,160917
Q,NL,NGDP_XDC,6,P3M,2012-Q2,166442
Q,NL,NGDP_XDC,6,P3M,2012-Q3,158404
Q,NL,NGDP_XDC,6,P3M,2012-Q4,167203
Q,NL,NGDP_XDC,6,P3M,2013-Q1,161409
Q,NL,NGDP_XDC,6,P3M,2013-Q2,168105
Q,NL,NGDP_XDC,6,P3M,2013-Q3,161493
Q,NL,NGDP_XDC,6,P3M,2013-Q4,169456
Q,NL,NGDP_XDC,6,P3M,2014-Q1,164432
Q,NL,NGDP_XDC,6,P3M,2014-Q2,169898
Q,NL,NGDP_XDC,6,P3M,2014-Q3,163863
Q,NL,NGDP_XDC,6,P3M,2014-Q4,173367
Q,NL,NGDP_XDC,6,P3M,2015-Q1,166535
Q,NL,NGDP_XDC,6,P3M,2015-Q2,175441
Q,NL,NGDP_XDC,6,P3M,2015-Q3,170501
Q,NL,NGDP_XDC,6,P3M,2015-Q4,177531
Q,NL,NGDP_XDC,6,P3M,2016-Q1,171335
Q,NL,NGDP_XDC,6,P3M,2016-Q2,179918
Q,NL,NGDP_XDC,6,P3M,2016-Q3,174235
Q,NL,NGDP_XDC,6,P3M,2016-Q4,182849
Q,NL,NGDP_XDC,6,P3M,2017-Q1,178260
Q,NL,NGDP_XDC,6,P3M,2017-Q2,187843
Q,NL,NGDP_XDC,6,P3M,2017-Q3,181700
Q,NL,NGDP_XDC,6,P3M,2017-Q4,190343
Q,NL,NGDP_XDC,6,P3M,2018-Q1,187905
Q,NL,NGDP_XDC,6,P3M,2018-Q2,196759
Q,NL,NGDP_XDC,6,P3M,2018-Q3,190241
Q,NL,NGDP_XDC,6,P3M,2018-Q4,199134
Q,NL,NGDP_XDC,6,P3M,2019-Q1,197191
Q,NL,NGDP_XDC,6,P3M,2019-Q2,206956
Q,NL,NGDP_XDC,6,P3M,2019-Q3,199685
Q,NL,NGDP_XDC,6,P3M,2019-Q4,208219
Q,MA,NGDP_XDC,6,P3M,2009-Q1,178306.989055762
Q,MA,NGDP_XDC,6,P3M,2009-Q2,182066.366807048
Q,MA,NGDP_XDC,6,P3M,2009-Q3,181560.664299521
Q,MA,NGDP_XDC,6,P3M,2009-Q4,190515.404553649
Q,MA,NGDP_XDC,6,P3M,2010-Q1,185813.228296799
Q,MA,NGDP_XDC,6,P3M,2010-Q2,191138.42122829
Q,MA,NGDP_XDC,6,P3M,2010-Q3,191898.349767873
Q,MA,NGDP_XDC,6,P3M,2010-Q4,195181.253817389
Q,MA,NGDP_XDC,6,P3M,2011-Q1,197574.112223455
Q,MA,NGDP_XDC,6,P3M,2011-Q2,197347.733289044
Q,MA,NGDP_XDC,6,P3M,2011-Q3,202111.189041118
Q,MA,NGDP_XDC,6,P3M,2011-Q4,205574.22181293
Q,MA,NGDP_XDC,6,P3M,2012-Q1,203010.339587511
Q,MA,NGDP_XDC,6,P3M,2012-Q2,205082.567669315
Q,MA,NGDP_XDC,6,P3M,2012-Q3,208011.91703555
Q,MA,NGDP_XDC,6,P3M,2012-Q4,211391.934628968
Q,MA,NGDP_XDC,6,P3M,2013-Q1,216036.001455973
Q,MA,NGDP_XDC,6,P3M,2013-Q2,218589.757812542
Q,MA,NGDP_XDC,6,P3M,2013-Q3,216511.733446393
Q,MA,NGDP_XDC,6,P3M,2013-Q4,221653.742349525
Q,MA,NGDP_XDC,6,P3M,2014-Q1,220144.923291162
Q,MA,NGDP_XDC,6,P3M,2014-Q2,230247
Q,MA,NGDP_XDC,6,P3M,2014-Q3,222894
Q,MA,NGDP_XDC,6,P3M,2014-Q4,237074
Q,MA,NGDP_XDC,6,P3M,2015-Q1,245666
Q,MA,NGDP_XDC,6,P3M,2015-Q2,242731
Q,MA,NGDP_XDC,6,P3M,2015-Q3,243917
Q,MA,NGDP_XDC,6,P3M,2015-Q4,254017
Q,MA,NGDP_XDC,6,P3M,2016-Q1,247929
Q,MA,NGDP_XDC,6,P3M,2016-Q2,251806
Q,MA,NGDP_XDC,6,P3M,2016-Q3,250809
Q,MA,NGDP_XDC,6,P3M,2016-Q4,261830
Q,MA,NGDP_XDC,6,P3M,2017-Q1,258043
Q,MA,NGDP_XDC,6,P3M,2017-Q2,261789
Q,MA,NGDP_XDC,6,P3M,2017-Q3,262969
Q,MA,NGDP_XDC,6,P3M,2017-Q4,272593
Q,RS,NGDP_XDC,6,P3M,2009-Q1,687504.113167
Q,RS,NGDP_XDC,6,P3M,2009-Q2,755159.76617
Q,RS,NGDP_XDC,6,P3M,2009-Q3,783780.577289
Q,RS,NGDP_XDC,6,P3M,2009-Q4,825691.014528
Q,RS,NGDP_XDC,6,P3M,2010-Q1,707314.336813
Q,RS,NGDP_XDC,6,P3M,2010-Q2,790114.981184
Q,RS,NGDP_XDC,6,P3M,2010-Q3,848722.084376
Q,RS,NGDP_XDC,6,P3M,2010-Q4,904429.929757
Q,RS,NGDP_XDC,6,P3M,2011-Q1,813421.085109
Q,RS,NGDP_XDC,6,P3M,2011-Q2,896190.338997
Q,RS,NGDP_XDC,6,P3M,2011-Q3,927488.510666
Q,RS,NGDP_XDC,6,P3M,2011-Q4,975166.657565
Q,RS,NGDP_XDC,6,P3M,2012-Q1,834412.409095
Q,RS,NGDP_XDC,6,P3M,2012-Q2,945715.543873
Q,RS,NGDP_XDC,6,P3M,2012-Q3,986146.800291
Q,RS,NGDP_XDC,6,P3M,2012-Q4,1043783.172668
Q,RS,NGDP_XDC,6,P3M,2013-Q1,933676.115625
Q,RS,NGDP_XDC,6,P3M,2013-Q2,1018453.340571
Q,RS,NGDP_XDC,6,P3M,2013-Q3,1063810.639469
Q,RS,NGDP_XDC,6,P3M,2013-Q4,1105260.056703
Q,RS,NGDP_XDC,6,P3M,2014-Q1,959647.721819
Q,RS,NGDP_XDC,6,P3M,2014-Q2,1031703.867988
Q,RS,NGDP_XDC,6,P3M,2014-Q3,1052365.728671
Q,RS,NGDP_XDC,6,P3M,2014-Q4,1116831.144942
Q,RS,NGDP_XDC,6,P3M,2015-Q1,975863.713218
Q,RS,NGDP_XDC,6,P3M,2015-Q2,1075194.415422
Q,RS,NGDP_XDC,6,P3M,2015-Q3,1098918.841862
Q,RS,NGDP_XDC,6,P3M,2015-Q4,1162061.125014
Q,RS,NGDP_XDC,6,P3M,2016-Q1,1025541.291815
Q,RS,NGDP_XDC,6,P3M,2016-Q2,1121052.347246
Q,RS,NGDP_XDC,6,P3M,2016-Q3,1157807.052451
Q,RS,NGDP_XDC,6,P3M,2016-Q4,1216863.97064
Q,RS,NGDP_XDC,6,P3M,2017-Q1,1077243.457551
Q,RS,NGDP_XDC,6,P3M,2017-Q2,1178356.124227
Q,RS,NGDP_XDC,6,P3M,2017-Q3,1218607.958249
Q,RS,NGDP_XDC,6,P3M,2017-Q4,1280160.862957
Q,RS,NGDP_XDC,6,P3M,2018-Q1,1151711.658036
Q,RS,NGDP_XDC,6,P3M,2018-Q2,1261757.076905
Q,RS,NGDP_XDC,6,P3M,2018-Q3,1304937.219297
Q,RS,NGDP_XDC,6,P3M,2018-Q4,1350182.549235
Q,RS,NGDP_XDC,6,P3M,2019-Q1,1205872.266408
Q,RS,NGDP_XDC,6,P3M,2019-Q2,1334171.653154
Q,RS,NGDP_XDC,6,P3M,2019-Q3,1400661.458201
Q,RS,NGDP_XDC,6,P3M,2019-Q4,1470088.812572
Q,RO,NGDP_XDC,6,P3M,2009-Q1,101545.8
Q,RO,NGDP_XDC,6,P3M,2009-Q2,124474.8
Q,RO,NGDP_XDC,6,P3M,2009-Q3,142724.8
Q,RO,NGDP_XDC,6,P3M,2009-Q4,162149
Q,RO,NGDP_XDC,6,P3M,2010-Q1,101572.9
Q,RO,NGDP_XDC,6,P3M,2010-Q2,124361.4
Q,RO,NGDP_XDC,6,P3M,2010-Q3,144751.1
Q,RO,NGDP_XDC,6,P3M,2010-Q4,157561.6
Q,RO,NGDP_XDC,6,P3M,2011-Q1,110832.8
Q,RO,NGDP_XDC,6,P3M,2011-Q2,130075.7
Q,RO,NGDP_XDC,6,P3M,2011-Q3,154133.5
Q,RO,NGDP_XDC,6,P3M,2011-Q4,164202.8
Q,RO,NGDP_XDC,6,P3M,2012-Q1,114510
Q,RO,NGDP_XDC,6,P3M,2012-Q2,140085.3
Q,RO,NGDP_XDC,6,P3M,2012-Q3,162961.2
Q,RO,NGDP_XDC,6,P3M,2012-Q4,176186.4
Q,RO,NGDP_XDC,6,P3M,2013-Q1,121373.1
Q,RO,NGDP_XDC,6,P3M,2013-Q2,148031.3
Q,RO,NGDP_XDC,6,P3M,2013-Q3,175220.9
Q,RO,NGDP_XDC,6,P3M,2013-Q4,190834.1
Q,RO,NGDP_XDC,6,P3M,2014-Q1,129461.6
Q,RO,NGDP_XDC,6,P3M,2014-Q2,156750.7
Q,RO,NGDP_XDC,6,P3M,2014-Q3,184125.2
Q,RO,NGDP_XDC,6,P3M,2014-Q4,198252.6
Q,RO,NGDP_XDC,6,P3M,2015-Q1,139960.8
Q,RO,NGDP_XDC,6,P3M,2015-Q2,163035
Q,RO,NGDP_XDC,6,P3M,2015-Q3,197460.6
Q,RO,NGDP_XDC,6,P3M,2015-Q4,212131.4
Q,RO,NGDP_XDC,6,P3M,2016-Q1,147337.1
Q,RO,NGDP_XDC,6,P3M,2016-Q2,179567.5
Q,RO,NGDP_XDC,6,P3M,2016-Q3,208002.8
Q,RO,NGDP_XDC,6,P3M,2016-Q4,230228
Q,RO,NGDP_XDC,6,P3M,2017-Q1,164727.8
Q,RO,NGDP_XDC,6,P3M,2017-Q2,197201.4
Q,RO,NGDP_XDC,6,P3M,2017-Q3,237636.6
Q,RO,NGDP_XDC,6,P3M,2017-Q4,258329.9
Q,RO,NGDP_XDC,6,P3M,2018-Q1,180990.9
Q,RO,NGDP_XDC,6,P3M,2018-Q2,219013.8
Q,RO,NGDP_XDC,6,P3M,2018-Q3,265125.4
Q,RO,NGDP_XDC,6,P3M,2018-Q4,287266.7
Q,RO,NGDP_XDC,6,P3M,2019-Q1,202920
Q,RO,NGDP_XDC,6,P3M,2019-Q2,245061.8
Q,RO,NGDP_XDC,6,P3M,2019-Q3,290460.8
Q,RO,NGDP_XDC,6,P3M,2019-Q4,321360.6
Q,RU,NGDP_XDC,6,P3M,2009-Q1,8977268.823684
Q,RU,NGDP_XDC,6,P3M,2009-Q2,9957644.848677
Q,RU,NGDP_XDC,6,P3M,2009-Q3,11214092.614994
Q,RU,NGDP_XDC,6,P3M,2009-Q4,11650415.718576
Q,RU,NGDP_XDC,6,P3M,2010-Q1,10766474.241753
Q,RU,NGDP_XDC,6,P3M,2010-Q2,11823411.91746
Q,RU,NGDP_XDC,6,P3M,2010-Q3,13018382.340225
Q,RU,NGDP_XDC,6,P3M,2010-Q4,14270860.438645
Q,RU,NGDP_XDC,6,P3M,2011-Q1,13028843.8
Q,RU,NGDP_XDC,6,P3M,2011-Q2,14481142
Q,RU,NGDP_XDC,6,P3M,2011-Q3,15805581.67
Q,RU,NGDP_XDC,6,P3M,2011-Q4,16966973.04
Q,RU,NGDP_XDC,6,P3M,2012-Q1,15182987.21
Q,RU,NGDP_XDC,6,P3M,2012-Q2,16472215.5
Q,RU,NGDP_XDC,6,P3M,2012-Q3,17733544.79
Q,RU,NGDP_XDC,6,P3M,2012-Q4,18775135.61
Q,RU,NGDP_XDC,6,P3M,2013-Q1,16375261.28
Q,RU,NGDP_XDC,6,P3M,2013-Q2,17538838.71
Q,RU,NGDP_XDC,6,P3M,2013-Q3,19058114.04
Q,RU,NGDP_XDC,6,P3M,2013-Q4,20161681.06
Q,RU,NGDP_XDC,6,P3M,2014-Q1,17301586.39
Q,RU,NGDP_XDC,6,P3M,2014-Q2,19051941.82
Q,RU,NGDP_XDC,6,P3M,2014-Q3,20541894.54
Q,RU,NGDP_XDC,6,P3M,2014-Q4,22163061.28
Q,RU,NGDP_XDC,6,P3M,2015-Q1,18454754.82
Q,RU,NGDP_XDC,6,P3M,2015-Q2,19759667.15
Q,RU,NGDP_XDC,6,P3M,2015-Q3,21814910
Q,RU,NGDP_XDC,6,P3M,2015-Q4,23064972.64
Q,RU,NGDP_XDC,6,P3M,2016-Q1,18950223.51
Q,RU,NGDP_XDC,6,P3M,2016-Q2,20558184.91
Q,RU,NGDP_XDC,6,P3M,2016-Q3,22339960.32
Q,RU,NGDP_XDC,6,P3M,2016-Q4,24165835.56
Q,RU,NGDP_XDC,6,P3M,2017-Q1,20644070.95
Q,RU,NGDP_XDC,6,P3M,2017-Q2,21971900.6
Q,RU,NGDP_XDC,6,P3M,2017-Q3,23795480.87
Q,RU,NGDP_XDC,6,P3M,2017-Q4,25689895.4
Q,RU,NGDP_XDC,6,P3M,2018-Q1,22438099.3
Q,RU,NGDP_XDC,6,P3M,2018-Q2,24823811.25
Q,RU,NGDP_XDC,6,P3M,2018-Q3,27127183.24
Q,RU,NGDP_XDC,6,P3M,2018-Q4,29486706.59
Q,RU,NGDP_XDC,6,P3M,2019-Q1,24487128.8
Q,RU,NGDP_XDC,6,P3M,2019-Q2,26188007.73
Q,RU,NGDP_XDC,6,P3M,2019-Q3,28000461.99
Q,QA,NGDP_XDC,6,P3M,2010-Q1,110462.568216687
Q,QA,NGDP_XDC,6,P3M,2010-Q2,108417.551559163
Q,QA,NGDP_XDC,6,P3M,2010-Q3,118171.54444124
Q,QA,NGDP_XDC,6,P3M,2010-Q4,126436.896765784
Q,QA,NGDP_XDC,6,P3M,2011-Q1,141263.345564553
Q,QA,NGDP_XDC,6,P3M,2011-Q2,153729.601187921
Q,QA,NGDP_XDC,6,P3M,2011-Q3,164817.224503092
Q,QA,NGDP_XDC,6,P3M,2011-Q4,171798.3527
Q,QA,NGDP_XDC,6,P3M,2012-Q1,172898.8088
Q,QA,NGDP_XDC,6,P3M,2012-Q2,168049.3712
Q,QA,NGDP_XDC,6,P3M,2012-Q3,172345.9746
Q,QA,NGDP_XDC,6,P3M,2012-Q4,178104.2449
Q,QA,NGDP_XDC,6,P3M,2013-Q1,184386.905790267
Q,QA,NGDP_XDC,6,P3M,2013-Q2,174597.257784333
Q,QA,NGDP_XDC,6,P3M,2013-Q3,180040.865925976
Q,QA,NGDP_XDC,6,P3M,2013-Q4,184343.590944064
Q,QA,NGDP_XDC,6,P3M,2014-Q1,196893.096755469
Q,QA,NGDP_XDC,6,P3M,2014-Q2,189356.652493205
Q,QA,NGDP_XDC,6,P3M,2014-Q3,188804.036142763
Q,QA,NGDP_XDC,6,P3M,2014-Q4,175603.753383793
Q,QA,NGDP_XDC,6,P3M,2015-Q1,154131.260899508
Q,QA,NGDP_XDC,6,P3M,2015-Q2,152091.756899733
Q,QA,NGDP_XDC,6,P3M,2015-Q3,148999.358998044
Q,QA,NGDP_XDC,6,P3M,2015-Q4,144072.468402173
Q,QA,NGDP_XDC,6,P3M,2016-Q1,131794
Q,QA,NGDP_XDC,6,P3M,2016-Q2,134814
Q,QA,NGDP_XDC,6,P3M,2016-Q3,141278
Q,QA,NGDP_XDC,6,P3M,2016-Q4,147100
Q,SC,NGDP_XDC,6,P3M,2009-Q1,2918.44798611459
Q,SC,NGDP_XDC,6,P3M,2009-Q2,2872.23647293172
Q,SC,NGDP_XDC,6,P3M,2009-Q3,2872.28840654474
Q,SC,NGDP_XDC,6,P3M,2009-Q4,2870.42890154076
Q,SC,NGDP_XDC,6,P3M,2010-Q1,2628.51701855367
Q,SC,NGDP_XDC,6,P3M,2010-Q2,2805.64831197339
Q,SC,NGDP_XDC,6,P3M,2010-Q3,2893.8201618096
Q,SC,NGDP_XDC,6,P3M,2010-Q4,3377.42197027275
Q,SC,NGDP_XDC,6,P3M,2011-Q1,2488.4
Q,SC,NGDP_XDC,6,P3M,2011-Q2,2555.3
Q,SC,NGDP_XDC,6,P3M,2011-Q3,3104.5
Q,SC,NGDP_XDC,6,P3M,2011-Q4,4461
Q,SC,NGDP_XDC,6,P3M,2012-Q1,3013.6
Q,SC,NGDP_XDC,6,P3M,2012-Q2,3460
Q,SC,NGDP_XDC,6,P3M,2012-Q3,3846.7
Q,SC,NGDP_XDC,6,P3M,2012-Q4,4199.2
Q,SC,NGDP_XDC,6,P3M,2013-Q1,3882.04696502886
Q,SC,NGDP_XDC,6,P3M,2013-Q2,3924.86932067996
Q,SC,NGDP_XDC,6,P3M,2013-Q3,3993.37001753916
Q,SC,NGDP_XDC,6,P3M,2013-Q4,4214.23971819319
Q,SC,NGDP_XDC,6,P3M,2014-Q1,4148.88771773602
Q,SC,NGDP_XDC,6,P3M,2014-Q2,4122.59961092934
Q,SC,NGDP_XDC,6,P3M,2014-Q3,4253.1780110239
Q,SC,NGDP_XDC,6,P3M,2014-Q4,4594.52131354851
Q,SC,NGDP_XDC,6,P3M,2015-Q1,4476.49582217716
Q,SC,NGDP_XDC,6,P3M,2015-Q2,4451.59530224346
Q,SC,NGDP_XDC,6,P3M,2015-Q3,4646.04096171002
Q,SC,NGDP_XDC,6,P3M,2015-Q4,4765.69928841172
Q,SC,NGDP_XDC,6,P3M,2016-Q1,4683.56450760225
Q,SC,NGDP_XDC,6,P3M,2016-Q2,4689.32552843926
Q,SC,NGDP_XDC,6,P3M,2016-Q3,4727.15924479316
Q,SC,NGDP_XDC,6,P3M,2016-Q4,4914.00689457351
Q,SC,NGDP_XDC,6,P3M,2017-Q1,4963.90419442333
Q,SC,NGDP_XDC,6,P3M,2017-Q2,4984.30241214526
Q,SC,NGDP_XDC,6,P3M,2017-Q3,5137.22633668541
Q,SC,NGDP_XDC,6,P3M,2017-Q4,5204.57658039074
Q,MN,NGDP_XDC,6,P3M,2009-Q1,1101956.6
Q,MN,NGDP_XDC,6,P3M,2009-Q2,1708257.8
Q,MN,NGDP_XDC,6,P3M,2009-Q3,1747017.6
Q,MN,NGDP_XDC,6,P3M,2009-Q4,2033405.2
Q,MN,NGDP_XDC,6,P3M,2010-Q1,1674571.54
Q,MN,NGDP_XDC,6,P3M,2010-Q2,2582693.25
Q,MN,NGDP_XDC,6,P3M,2010-Q3,2617758.1
Q,MN,NGDP_XDC,6,P3M,2010-Q4,2881565.55
Q,MN,NGDP_XDC,6,P3M,2011-Q1,2535278.22
Q,MN,NGDP_XDC,6,P3M,2011-Q2,3454541.41
Q,MN,NGDP_XDC,6,P3M,2011-Q3,3629016.22
Q,MN,NGDP_XDC,6,P3M,2011-Q4,3554927.49
Q,MN,NGDP_XDC,6,P3M,2012-Q1,3192126.52
Q,MN,NGDP_XDC,6,P3M,2012-Q2,4543685.33
Q,MN,NGDP_XDC,6,P3M,2012-Q3,4364304.47
Q,MN,NGDP_XDC,6,P3M,2012-Q4,4588303.23
Q,MN,NGDP_XDC,6,P3M,2013-Q1,3508102.4
Q,MN,NGDP_XDC,6,P3M,2013-Q2,5077543.4
Q,MN,NGDP_XDC,6,P3M,2013-Q3,5281732.4
Q,MN,NGDP_XDC,6,P3M,2013-Q4,5306864.3
Q,MN,NGDP_XDC,6,P3M,2014-Q1,4222086.5
Q,MN,NGDP_XDC,6,P3M,2014-Q2,5970325.3
Q,MN,NGDP_XDC,6,P3M,2014-Q3,6366832.3
Q,MN,NGDP_XDC,6,P3M,2014-Q4,5667810.2
Q,MN,NGDP_XDC,6,P3M,2015-Q1,4643453.6
Q,MN,NGDP_XDC,6,P3M,2015-Q2,6041806.6
Q,MN,NGDP_XDC,6,P3M,2015-Q3,6463642.6
Q,MN,NGDP_XDC,6,P3M,2015-Q4,6001482.8
Q,MN,NGDP_XDC,6,P3M,2016-Q1,4738100.2
Q,MN,NGDP_XDC,6,P3M,2016-Q2,6221958.2
Q,MN,NGDP_XDC,6,P3M,2016-Q3,6290160.8
Q,MN,NGDP_XDC,6,P3M,2016-Q4,6692647.2
Q,MN,NGDP_XDC,6,P3M,2017-Q1,5831456.6
Q,MN,NGDP_XDC,6,P3M,2017-Q2,7240074.5
Q,MN,NGDP_XDC,6,P3M,2017-Q3,7317453
Q,MN,NGDP_XDC,6,P3M,2017-Q4,7506540.1
Q,MN,NGDP_XDC,6,P3M,2018-Q1,6758521.9
Q,MN,NGDP_XDC,6,P3M,2018-Q2,8408131.4
Q,MN,NGDP_XDC,6,P3M,2018-Q3,8293359.5
Q,"NA",NGDP_XDC,6,P3M,NA,NA
Q,SG,NGDP_XDC,6,P3M,2009-Q1,64780.7
Q,SG,NGDP_XDC,6,P3M,2009-Q2,68325.9
Q,SG,NGDP_XDC,6,P3M,2009-Q3,72667.9
Q,SG,NGDP_XDC,6,P3M,2009-Q4,76620
Q,SG,NGDP_XDC,6,P3M,2010-Q1,77894.6
Q,SG,NGDP_XDC,6,P3M,2010-Q2,81297.4
Q,SG,NGDP_XDC,6,P3M,2010-Q3,81821.5
Q,SG,NGDP_XDC,6,P3M,2010-Q4,85966.6
Q,SG,NGDP_XDC,6,P3M,2011-Q1,86446.5
Q,SG,NGDP_XDC,6,P3M,2011-Q2,86328.4
Q,SG,NGDP_XDC,6,P3M,2011-Q3,88232.8
Q,SG,NGDP_XDC,6,P3M,2011-Q4,90360.2
Q,SG,NGDP_XDC,6,P3M,2012-Q1,91100.6
Q,SG,NGDP_XDC,6,P3M,2012-Q2,92593
Q,SG,NGDP_XDC,6,P3M,2012-Q3,90228.1
Q,SG,NGDP_XDC,6,P3M,2012-Q4,94848.8
Q,SG,NGDP_XDC,6,P3M,2013-Q1,93773
Q,SG,NGDP_XDC,6,P3M,2013-Q2,95587.2
Q,SG,NGDP_XDC,6,P3M,2013-Q3,96028.3
Q,SG,NGDP_XDC,6,P3M,2013-Q4,99481.8
Q,SG,NGDP_XDC,6,P3M,2014-Q1,97120.8
Q,SG,NGDP_XDC,6,P3M,2014-Q2,98340.9
Q,SG,NGDP_XDC,6,P3M,2014-Q3,99544.7
Q,SG,NGDP_XDC,6,P3M,2014-Q4,103941.5
Q,SG,NGDP_XDC,6,P3M,2015-Q1,103265.1
Q,SG,NGDP_XDC,6,P3M,2015-Q2,104436.6
Q,SG,NGDP_XDC,6,P3M,2015-Q3,106263.8
Q,SG,NGDP_XDC,6,P3M,2015-Q4,109478.6
Q,SG,NGDP_XDC,6,P3M,2016-Q1,106010
Q,SG,NGDP_XDC,6,P3M,2016-Q2,107670.7
Q,SG,NGDP_XDC,6,P3M,2016-Q3,109770.3
Q,SG,NGDP_XDC,6,P3M,2016-Q4,116767.2
Q,SG,NGDP_XDC,6,P3M,2017-Q1,115703.6
Q,SG,NGDP_XDC,6,P3M,2017-Q2,114447.3
Q,SG,NGDP_XDC,6,P3M,2017-Q3,116683.2
Q,SG,NGDP_XDC,6,P3M,2017-Q4,125245
Q,SG,NGDP_XDC,6,P3M,2018-Q1,120635.1
Q,SG,NGDP_XDC,6,P3M,2018-Q2,123701.7
Q,SG,NGDP_XDC,6,P3M,2018-Q3,127699
Q,SG,NGDP_XDC,6,P3M,2018-Q4,131359.4
Q,SG,NGDP_XDC,6,P3M,2019-Q1,125745.4
Q,SG,NGDP_XDC,6,P3M,2019-Q2,125250.6
Q,SG,NGDP_XDC,6,P3M,2019-Q3,127910.5
Q,SG,NGDP_XDC,6,P3M,2019-Q4,128661.2
Q,TH,NGDP_XDC,6,P3M,2009-Q1,2359120
Q,TH,NGDP_XDC,6,P3M,2009-Q2,2342864
Q,TH,NGDP_XDC,6,P3M,2009-Q3,2395559
Q,TH,NGDP_XDC,6,P3M,2009-Q4,2561113
Q,TH,NGDP_XDC,6,P3M,2010-Q1,2750666
Q,TH,NGDP_XDC,6,P3M,2010-Q2,2652168
Q,TH,NGDP_XDC,6,P3M,2010-Q3,2656617
Q,TH,NGDP_XDC,6,P3M,2010-Q4,2748700
Q,TH,NGDP_XDC,6,P3M,2011-Q1,2960338
Q,TH,NGDP_XDC,6,P3M,2011-Q2,2810947
Q,TH,NGDP_XDC,6,P3M,2011-Q3,2852142
Q,TH,NGDP_XDC,6,P3M,2011-Q4,2683467
Q,TH,NGDP_XDC,6,P3M,2012-Q1,2953005
Q,TH,NGDP_XDC,6,P3M,2012-Q2,2956868
Q,TH,NGDP_XDC,6,P3M,2012-Q3,3013505
Q,TH,NGDP_XDC,6,P3M,2012-Q4,3171132
Q,TH,NGDP_XDC,6,P3M,2013-Q1,3193402
Q,TH,NGDP_XDC,6,P3M,2013-Q2,3093137
Q,TH,NGDP_XDC,6,P3M,2013-Q3,3153405
Q,TH,NGDP_XDC,6,P3M,2013-Q4,3249566
Q,TH,NGDP_XDC,6,P3M,2014-Q1,3242363
Q,TH,NGDP_XDC,6,P3M,2014-Q2,3201466
Q,TH,NGDP_XDC,6,P3M,2014-Q3,3265444
Q,TH,NGDP_XDC,6,P3M,2014-Q4,3430317
Q,TH,NGDP_XDC,6,P3M,2015-Q1,3397069
Q,TH,NGDP_XDC,6,P3M,2015-Q2,3349320
Q,TH,NGDP_XDC,6,P3M,2015-Q3,3463127
Q,TH,NGDP_XDC,6,P3M,2015-Q4,3706733
Q,TH,NGDP_XDC,6,P3M,2016-Q1,3665185
Q,TH,NGDP_XDC,6,P3M,2016-Q2,3581872
Q,TH,NGDP_XDC,6,P3M,2016-Q3,3687962
Q,TH,NGDP_XDC,6,P3M,2016-Q4,3881249
Q,TH,NGDP_XDC,6,P3M,2017-Q1,3843150
Q,TH,NGDP_XDC,6,P3M,2017-Q2,3737902
Q,TH,NGDP_XDC,6,P3M,2017-Q3,3931399
Q,TH,NGDP_XDC,6,P3M,2017-Q4,4068702
Q,TH,NGDP_XDC,6,P3M,2018-Q1,4033477
Q,TH,NGDP_XDC,6,P3M,2018-Q2,3910486
Q,TH,NGDP_XDC,6,P3M,2018-Q3,4090783
Q,TH,NGDP_XDC,6,P3M,2018-Q4,4179876
