country,year,document,language,name,SDG,freq_of_terms,freq_of_numbers
Timor-Leste,2019,VNR_Timor-Leste2019.pdf,en,VNR_Timor-Leste2019.pdf,SDG 16,67,0.3582089552238806
Timor-Leste,2019,VNR_Timor-Leste2019.pdf,en,VNR_Timor-Leste2019.pdf,SDG 17,34,0.38235294117647056
Timor-Leste,2019,VNR_Timor-Leste2019.pdf,en,VNR_Timor-Leste2019.pdf,SDG 2,49,0.3673469387755102
Timor-Leste,2019,VNR_Timor-Leste2019.pdf,en,VNR_Timor-Leste2019.pdf,SDG 3,116,0.3275862068965517
Timor-Leste,2019,VNR_Timor-Leste2019.pdf,en,VNR_Timor-Leste2019.pdf,SDG 4,212,0.41037735849056606
Timor-Leste,2019,VNR_Timor-Leste2019.pdf,en,VNR_Timor-Leste2019.pdf,SDG 5,52,0.25
Timor-Leste,2019,VNR_Timor-Leste2019.pdf,en,VNR_Timor-Leste2019.pdf,SDG 6,22,0.5454545454545454
Timor-Leste,2019,VNR_Timor-Leste2019.pdf,en,VNR_Timor-Leste2019.pdf,SDG 7,2,1
Timor-Leste,2019,VNR_Timor-Leste2019.pdf,en,VNR_Timor-Leste2019.pdf,SDG 8,57,0.40350877192982454
Timor-Leste,2019,VNR_Timor-Leste2019.pdf,en,VNR_Timor-Leste2019.pdf,SDG 9,176,0.36363636363636365
Togo,2016,VNR_Togo2016.pdf,,VNR_Togo2016.pdf,SDG 1,18,0.3888888888888889
Togo,2016,VNR_Togo2016.pdf,,VNR_Togo2016.pdf,SDG 10,1,1
Togo,2016,VNR_Togo2016.pdf,,VNR_Togo2016.pdf,SDG 13,13,0.46153846153846156
Togo,2016,VNR_Togo2016.pdf,,VNR_Togo2016.pdf,SDG 16,11,0.36363636363636365
Togo,2016,VNR_Togo2016.pdf,,VNR_Togo2016.pdf,SDG 17,3,0.3333333333333333
Togo,2016,VNR_Togo2016.pdf,,VNR_Togo2016.pdf,SDG 3,2,1
Togo,2016,VNR_Togo2016.pdf,,VNR_Togo2016.pdf,SDG 4,13,0.5384615384615384
Togo,2016,VNR_Togo2016.pdf,,VNR_Togo2016.pdf,SDG 8,4,0.75
Togo,2016,VNR_Togo2016.pdf,,VNR_Togo2016.pdf,SDG 9,2,0
Togo,2017,VNR_Togo2017.pdf,fr,VNR_Togo2017.pdf,SDG 1,10,0.7
Togo,2017,VNR_Togo2017.pdf,fr,VNR_Togo2017.pdf,SDG 10,1,0
Togo,2017,VNR_Togo2017.pdf,fr,VNR_Togo2017.pdf,SDG 11,2,0.5
Togo,2017,VNR_Togo2017.pdf,fr,VNR_Togo2017.pdf,SDG 13,14,0.5
Togo,2017,VNR_Togo2017.pdf,fr,VNR_Togo2017.pdf,SDG 14,1,1
Togo,2017,VNR_Togo2017.pdf,fr,VNR_Togo2017.pdf,SDG 15,2,1
Togo,2017,VNR_Togo2017.pdf,fr,VNR_Togo2017.pdf,SDG 16,7,0.8571428571428571
Togo,2017,VNR_Togo2017.pdf,fr,VNR_Togo2017.pdf,SDG 17,15,0.6666666666666666
Togo,2017,VNR_Togo2017.pdf,fr,VNR_Togo2017.pdf,SDG 2,9,0.6666666666666666
Togo,2017,VNR_Togo2017.pdf,fr,VNR_Togo2017.pdf,SDG 3,24,0.75
Togo,2017,VNR_Togo2017.pdf,fr,VNR_Togo2017.pdf,SDG 4,23,0.5652173913043478
Togo,2017,VNR_Togo2017.pdf,fr,VNR_Togo2017.pdf,SDG 8,14,0.7142857142857143
Togo,2017,VNR_Togo2017.pdf,fr,VNR_Togo2017.pdf,SDG 9,17,0.5882352941176471
Togo,2018,VNR_Togo2018.pdf,fr,VNR_Togo2018.pdf,SDG 1,8,0.75
Togo,2018,VNR_Togo2018.pdf,fr,VNR_Togo2018.pdf,SDG 11,2,1
Togo,2018,VNR_Togo2018.pdf,fr,VNR_Togo2018.pdf,SDG 13,10,0.7
Togo,2018,VNR_Togo2018.pdf,fr,VNR_Togo2018.pdf,SDG 15,4,1
Togo,2018,VNR_Togo2018.pdf,fr,VNR_Togo2018.pdf,SDG 16,9,0.3333333333333333
Togo,2018,VNR_Togo2018.pdf,fr,VNR_Togo2018.pdf,SDG 17,7,0.5714285714285714
Togo,2018,VNR_Togo2018.pdf,fr,VNR_Togo2018.pdf,SDG 4,13,0.38461538461538464
Togo,2018,VNR_Togo2018.pdf,fr,VNR_Togo2018.pdf,SDG 8,10,0.6
Togo,2018,VNR_Togo2018.pdf,fr,VNR_Togo2018.pdf,SDG 9,32,0.625
Tonga,2019,VNR_Tonga2019.pdf,en,VNR_Tonga2019.pdf,SDG 1,31,0.3225806451612903
Tonga,2019,VNR_Tonga2019.pdf,en,VNR_Tonga2019.pdf,SDG 10,1,1
Tonga,2019,VNR_Tonga2019.pdf,en,VNR_Tonga2019.pdf,SDG 11,3,0.6666666666666666
Tonga,2019,VNR_Tonga2019.pdf,en,VNR_Tonga2019.pdf,SDG 12,2,0.5
Tonga,2019,VNR_Tonga2019.pdf,en,VNR_Tonga2019.pdf,SDG 13,30,0.5
Tonga,2019,VNR_Tonga2019.pdf,en,VNR_Tonga2019.pdf,SDG 14,1,1
Tonga,2019,VNR_Tonga2019.pdf,en,VNR_Tonga2019.pdf,SDG 16,22,0.18181818181818182
Tonga,2019,VNR_Tonga2019.pdf,en,VNR_Tonga2019.pdf,SDG 17,19,0.3157894736842105
Tonga,2019,VNR_Tonga2019.pdf,en,VNR_Tonga2019.pdf,SDG 2,2,1
Tonga,2019,VNR_Tonga2019.pdf,en,VNR_Tonga2019.pdf,SDG 3,31,0.41935483870967744
Tonga,2019,VNR_Tonga2019.pdf,en,VNR_Tonga2019.pdf,SDG 4,31,0.3548387096774194
Tonga,2019,VNR_Tonga2019.pdf,en,VNR_Tonga2019.pdf,SDG 5,22,0.5
Tonga,2019,VNR_Tonga2019.pdf,en,VNR_Tonga2019.pdf,SDG 6,5,0.6
Tonga,2019,VNR_Tonga2019.pdf,en,VNR_Tonga2019.pdf,SDG 7,1,1
Tonga,2019,VNR_Tonga2019.pdf,en,VNR_Tonga2019.pdf,SDG 8,19,0.47368421052631576
Tonga,2019,VNR_Tonga2019.pdf,en,VNR_Tonga2019.pdf,SDG 9,42,0.2857142857142857
Trinidad and Tobago,2020,VNR_Trinidad and Tobago2020.pdf,en,VNR_Trinidad and Tobago2020.pdf,SDG 1,13,0.38461538461538464
Trinidad and Tobago,2020,VNR_Trinidad and Tobago2020.pdf,en,VNR_Trinidad and Tobago2020.pdf,SDG 10,1,1
Trinidad and Tobago,2020,VNR_Trinidad and Tobago2020.pdf,en,VNR_Trinidad and Tobago2020.pdf,SDG 11,4,0.5
Trinidad and Tobago,2020,VNR_Trinidad and Tobago2020.pdf,en,VNR_Trinidad and Tobago2020.pdf,SDG 12,1,0
Trinidad and Tobago,2020,VNR_Trinidad and Tobago2020.pdf,en,VNR_Trinidad and Tobago2020.pdf,SDG 13,56,0.30357142857142855
Trinidad and Tobago,2020,VNR_Trinidad and Tobago2020.pdf,en,VNR_Trinidad and Tobago2020.pdf,SDG 15,4,0.5
Trinidad and Tobago,2020,VNR_Trinidad and Tobago2020.pdf,en,VNR_Trinidad and Tobago2020.pdf,SDG 16,27,0.6296296296296297
Trinidad and Tobago,2020,VNR_Trinidad and Tobago2020.pdf,en,VNR_Trinidad and Tobago2020.pdf,SDG 17,33,0.5757575757575758
Trinidad and Tobago,2020,VNR_Trinidad and Tobago2020.pdf,en,VNR_Trinidad and Tobago2020.pdf,SDG 2,1,0
Trinidad and Tobago,2020,VNR_Trinidad and Tobago2020.pdf,en,VNR_Trinidad and Tobago2020.pdf,SDG 3,68,0.5
Trinidad and Tobago,2020,VNR_Trinidad and Tobago2020.pdf,en,VNR_Trinidad and Tobago2020.pdf,SDG 4,79,0.5443037974683544
Trinidad and Tobago,2020,VNR_Trinidad and Tobago2020.pdf,en,VNR_Trinidad and Tobago2020.pdf,SDG 5,39,0.48717948717948717
Trinidad and Tobago,2020,VNR_Trinidad and Tobago2020.pdf,en,VNR_Trinidad and Tobago2020.pdf,SDG 8,43,0.6046511627906976
Trinidad and Tobago,2020,VNR_Trinidad and Tobago2020.pdf,en,VNR_Trinidad and Tobago2020.pdf,SDG 9,59,0.288135593220339
Tunisia,2019,VNR_Tunisia2019.pdf,fr,VNR_Tunisia2019.pdf,SDG 1,45,0.4444444444444444
Tunisia,2019,VNR_Tunisia2019.pdf,fr,VNR_Tunisia2019.pdf,SDG 10,7,0.2857142857142857
Tunisia,2019,VNR_Tunisia2019.pdf,fr,VNR_Tunisia2019.pdf,SDG 11,8,0.5
Tunisia,2019,VNR_Tunisia2019.pdf,fr,VNR_Tunisia2019.pdf,SDG 13,60,0.45
Tunisia,2019,VNR_Tunisia2019.pdf,fr,VNR_Tunisia2019.pdf,SDG 14,1,1
Tunisia,2019,VNR_Tunisia2019.pdf,fr,VNR_Tunisia2019.pdf,SDG 15,10,0.5
Tunisia,2019,VNR_Tunisia2019.pdf,fr,VNR_Tunisia2019.pdf,SDG 16,61,0.39344262295081966
Tunisia,2019,VNR_Tunisia2019.pdf,fr,VNR_Tunisia2019.pdf,SDG 17,48,0.5833333333333334
Tunisia,2019,VNR_Tunisia2019.pdf,fr,VNR_Tunisia2019.pdf,SDG 2,15,0.3333333333333333
Tunisia,2019,VNR_Tunisia2019.pdf,fr,VNR_Tunisia2019.pdf,SDG 3,61,0.5245901639344263
Tunisia,2019,VNR_Tunisia2019.pdf,fr,VNR_Tunisia2019.pdf,SDG 4,105,0.6190476190476191
Tunisia,2019,VNR_Tunisia2019.pdf,fr,VNR_Tunisia2019.pdf,SDG 6,1,0
Tunisia,2019,VNR_Tunisia2019.pdf,fr,VNR_Tunisia2019.pdf,SDG 8,51,0.5490196078431373
Tunisia,2019,VNR_Tunisia2019.pdf,fr,VNR_Tunisia2019.pdf,SDG 9,74,0.527027027027027
Turkey,2016,VNR_Turkey2016.pdf,,VNR_Turkey2016.pdf,SDG 1,12,0.16666666666666666
Turkey,2016,VNR_Turkey2016.pdf,,VNR_Turkey2016.pdf,SDG 11,1,0
Turkey,2016,VNR_Turkey2016.pdf,,VNR_Turkey2016.pdf,SDG 13,24,0.25
Turkey,2016,VNR_Turkey2016.pdf,,VNR_Turkey2016.pdf,SDG 16,10,0.1
Turkey,2016,VNR_Turkey2016.pdf,,VNR_Turkey2016.pdf,SDG 17,4,0.25
Turkey,2016,VNR_Turkey2016.pdf,,VNR_Turkey2016.pdf,SDG 2,2,0.5
Turkey,2016,VNR_Turkey2016.pdf,,VNR_Turkey2016.pdf,SDG 3,10,0.3
Turkey,2016,VNR_Turkey2016.pdf,,VNR_Turkey2016.pdf,SDG 4,13,0.3076923076923077
Turkey,2016,VNR_Turkey2016.pdf,,VNR_Turkey2016.pdf,SDG 5,4,0.25
Turkey,2016,VNR_Turkey2016.pdf,,VNR_Turkey2016.pdf,SDG 6,1,0
Turkey,2016,VNR_Turkey2016.pdf,,VNR_Turkey2016.pdf,SDG 8,11,0.36363636363636365
Turkey,2016,VNR_Turkey2016.pdf,,VNR_Turkey2016.pdf,SDG 9,14,0.14285714285714285
Turkey,2019,VNR_Turkey2019.pdf,en,VNR_Turkey2019.pdf,SDG 1,59,0.6271186440677966
Turkey,2019,VNR_Turkey2019.pdf,en,VNR_Turkey2019.pdf,SDG 10,15,0.6666666666666666
Turkey,2019,VNR_Turkey2019.pdf,en,VNR_Turkey2019.pdf,SDG 11,21,0.5714285714285714
Turkey,2019,VNR_Turkey2019.pdf,en,VNR_Turkey2019.pdf,SDG 12,1,0
Turkey,2019,VNR_Turkey2019.pdf,en,VNR_Turkey2019.pdf,SDG 13,80,0.475
Turkey,2019,VNR_Turkey2019.pdf,en,VNR_Turkey2019.pdf,SDG 15,12,0.5
Turkey,2019,VNR_Turkey2019.pdf,en,VNR_Turkey2019.pdf,SDG 16,31,0.5161290322580645
Turkey,2019,VNR_Turkey2019.pdf,en,VNR_Turkey2019.pdf,SDG 17,52,0.5961538461538461
Turkey,2019,VNR_Turkey2019.pdf,en,VNR_Turkey2019.pdf,SDG 2,9,0.3333333333333333
Turkey,2019,VNR_Turkey2019.pdf,en,VNR_Turkey2019.pdf,SDG 3,102,0.49019607843137253
Turkey,2019,VNR_Turkey2019.pdf,en,VNR_Turkey2019.pdf,SDG 4,167,0.5149700598802395
Turkey,2019,VNR_Turkey2019.pdf,en,VNR_Turkey2019.pdf,SDG 5,19,0.5789473684210527
Turkey,2019,VNR_Turkey2019.pdf,en,VNR_Turkey2019.pdf,SDG 6,24,0.5833333333333334
Turkey,2019,VNR_Turkey2019.pdf,en,VNR_Turkey2019.pdf,SDG 7,2,0.5
Turkey,2019,VNR_Turkey2019.pdf,en,VNR_Turkey2019.pdf,SDG 8,73,0.6575342465753424
Turkey,2019,VNR_Turkey2019.pdf,en,VNR_Turkey2019.pdf,SDG 9,254,0.48031496062992124
Turkmenistan,2019,VNR_Turkmenistan2019.pdf,ru,VNR_Turkmenistan2019.pdf,SDG 11,1,0
Turkmenistan,2019,VNR_Turkmenistan2019.pdf,ru,VNR_Turkmenistan2019.pdf,SDG 12,2,0.5
Turkmenistan,2019,VNR_Turkmenistan2019.pdf,ru,VNR_Turkmenistan2019.pdf,SDG 16,3,0.6666666666666666
Turkmenistan,2019,VNR_Turkmenistan2019.pdf,ru,VNR_Turkmenistan2019.pdf,SDG 17,17,0.7058823529411765
Turkmenistan,2019,VNR_Turkmenistan2019.pdf,ru,VNR_Turkmenistan2019.pdf,SDG 3,20,0.7
Turkmenistan,2019,VNR_Turkmenistan2019.pdf,ru,VNR_Turkmenistan2019.pdf,SDG 4,17,0.6470588235294118
Turkmenistan,2019,VNR_Turkmenistan2019.pdf,ru,VNR_Turkmenistan2019.pdf,SDG 5,100,0.54
Turkmenistan,2019,VNR_Turkmenistan2019.pdf,ru,VNR_Turkmenistan2019.pdf,SDG 7,1,1
Turkmenistan,2019,VNR_Turkmenistan2019.pdf,ru,VNR_Turkmenistan2019.pdf,SDG 8,11,0.45454545454545453
Turkmenistan,2019,VNR_Turkmenistan2019.pdf,ru,VNR_Turkmenistan2019.pdf,SDG 9,5,0.6
Uganda,2016,VNR_Uganda2016.pdf,,VNR_Uganda2016.pdf,SDG 1,31,0.5161290322580645
Uganda,2016,VNR_Uganda2016.pdf,,VNR_Uganda2016.pdf,SDG 10,7,0.5714285714285714
Uganda,2016,VNR_Uganda2016.pdf,,VNR_Uganda2016.pdf,SDG 11,4,1
Uganda,2016,VNR_Uganda2016.pdf,,VNR_Uganda2016.pdf,SDG 12,2,0
Uganda,2016,VNR_Uganda2016.pdf,,VNR_Uganda2016.pdf,SDG 13,19,0.5263157894736842
Uganda,2016,VNR_Uganda2016.pdf,,VNR_Uganda2016.pdf,SDG 14,1,1
Uganda,2016,VNR_Uganda2016.pdf,,VNR_Uganda2016.pdf,SDG 15,3,1
Uganda,2016,VNR_Uganda2016.pdf,,VNR_Uganda2016.pdf,SDG 16,14,0.5714285714285714
Uganda,2016,VNR_Uganda2016.pdf,,VNR_Uganda2016.pdf,SDG 17,28,0.5357142857142857
Uganda,2016,VNR_Uganda2016.pdf,,VNR_Uganda2016.pdf,SDG 2,3,0.6666666666666666
Uganda,2016,VNR_Uganda2016.pdf,,VNR_Uganda2016.pdf,SDG 3,16,0.875
Uganda,2016,VNR_Uganda2016.pdf,,VNR_Uganda2016.pdf,SDG 4,10,0.8
Uganda,2016,VNR_Uganda2016.pdf,,VNR_Uganda2016.pdf,SDG 5,14,0.5
Uganda,2016,VNR_Uganda2016.pdf,,VNR_Uganda2016.pdf,SDG 6,6,1
Uganda,2016,VNR_Uganda2016.pdf,,VNR_Uganda2016.pdf,SDG 7,1,1
Uganda,2016,VNR_Uganda2016.pdf,,VNR_Uganda2016.pdf,SDG 8,28,0.5
Uganda,2016,VNR_Uganda2016.pdf,,VNR_Uganda2016.pdf,SDG 9,41,0.5609756097560976
Uganda,2020,VNR_Uganda2020.pdf,en,VNR_Uganda2020.pdf,SDG 1,45,0.6444444444444445
Uganda,2020,VNR_Uganda2020.pdf,en,VNR_Uganda2020.pdf,SDG 10,4,1
Uganda,2020,VNR_Uganda2020.pdf,en,VNR_Uganda2020.pdf,SDG 11,8,0.75
Uganda,2020,VNR_Uganda2020.pdf,en,VNR_Uganda2020.pdf,SDG 12,12,0.5833333333333334
Uganda,2020,VNR_Uganda2020.pdf,en,VNR_Uganda2020.pdf,SDG 13,42,0.38095238095238093
Uganda,2020,VNR_Uganda2020.pdf,en,VNR_Uganda2020.pdf,SDG 14,2,1
Uganda,2020,VNR_Uganda2020.pdf,en,VNR_Uganda2020.pdf,SDG 15,1,1
Uganda,2020,VNR_Uganda2020.pdf,en,VNR_Uganda2020.pdf,SDG 16,41,0.4878048780487805
Uganda,2020,VNR_Uganda2020.pdf,en,VNR_Uganda2020.pdf,SDG 17,37,0.7027027027027027
Uganda,2020,VNR_Uganda2020.pdf,en,VNR_Uganda2020.pdf,SDG 2,8,0.75
Uganda,2020,VNR_Uganda2020.pdf,en,VNR_Uganda2020.pdf,SDG 3,37,0.7297297297297297
Uganda,2020,VNR_Uganda2020.pdf,en,VNR_Uganda2020.pdf,SDG 4,79,0.5316455696202531
Uganda,2020,VNR_Uganda2020.pdf,en,VNR_Uganda2020.pdf,SDG 5,64,0.5625
Uganda,2020,VNR_Uganda2020.pdf,en,VNR_Uganda2020.pdf,SDG 6,13,0.7692307692307693
Uganda,2020,VNR_Uganda2020.pdf,en,VNR_Uganda2020.pdf,SDG 8,64,0.59375
Uganda,2020,VNR_Uganda2020.pdf,en,VNR_Uganda2020.pdf,SDG 9,100,0.58
Ukraine,2020,VNR_Ukraine2020.pdf,en,VNR_Ukraine2020.pdf,SDG 1,35,0.8857142857142857
Ukraine,2020,VNR_Ukraine2020.pdf,en,VNR_Ukraine2020.pdf,SDG 10,2,1
Ukraine,2020,VNR_Ukraine2020.pdf,en,VNR_Ukraine2020.pdf,SDG 11,8,1
Ukraine,2020,VNR_Ukraine2020.pdf,en,VNR_Ukraine2020.pdf,SDG 12,4,0.75
Ukraine,2020,VNR_Ukraine2020.pdf,en,VNR_Ukraine2020.pdf,SDG 13,32,0.5625
Ukraine,2020,VNR_Ukraine2020.pdf,en,VNR_Ukraine2020.pdf,SDG 16,31,0.6774193548387096
Ukraine,2020,VNR_Ukraine2020.pdf,en,VNR_Ukraine2020.pdf,SDG 17,43,0.7209302325581395
Ukraine,2020,VNR_Ukraine2020.pdf,en,VNR_Ukraine2020.pdf,SDG 2,1,1
Ukraine,2020,VNR_Ukraine2020.pdf,en,VNR_Ukraine2020.pdf,SDG 3,34,0.7941176470588235
Ukraine,2020,VNR_Ukraine2020.pdf,en,VNR_Ukraine2020.pdf,SDG 4,45,0.7333333333333333
Ukraine,2020,VNR_Ukraine2020.pdf,en,VNR_Ukraine2020.pdf,SDG 5,29,0.7586206896551724
Ukraine,2020,VNR_Ukraine2020.pdf,en,VNR_Ukraine2020.pdf,SDG 6,11,0.7272727272727273
Ukraine,2020,VNR_Ukraine2020.pdf,en,VNR_Ukraine2020.pdf,SDG 7,1,1
Ukraine,2020,VNR_Ukraine2020.pdf,en,VNR_Ukraine2020.pdf,SDG 8,44,0.8409090909090909
Ukraine,2020,VNR_Ukraine2020.pdf,en,VNR_Ukraine2020.pdf,SDG 9,109,0.7614678899082569
United Arab Emirates,2018,VNR_United Arab Emirates2018.pdf,en,VNR_United Arab Emirates2018.pdf,SDG 1,25,0.76
United Arab Emirates,2018,VNR_United Arab Emirates2018.pdf,en,VNR_United Arab Emirates2018.pdf,SDG 10,5,1
United Arab Emirates,2018,VNR_United Arab Emirates2018.pdf,en,VNR_United Arab Emirates2018.pdf,SDG 11,10,0.2
United Arab Emirates,2018,VNR_United Arab Emirates2018.pdf,en,VNR_United Arab Emirates2018.pdf,SDG 12,2,0.5
United Arab Emirates,2018,VNR_United Arab Emirates2018.pdf,en,VNR_United Arab Emirates2018.pdf,SDG 13,69,0.4057971014492754
United Arab Emirates,2018,VNR_United Arab Emirates2018.pdf,en,VNR_United Arab Emirates2018.pdf,SDG 14,1,0
United Arab Emirates,2018,VNR_United Arab Emirates2018.pdf,en,VNR_United Arab Emirates2018.pdf,SDG 16,33,0.48484848484848486
United Arab Emirates,2018,VNR_United Arab Emirates2018.pdf,en,VNR_United Arab Emirates2018.pdf,SDG 17,19,0.631578947368421
United Arab Emirates,2018,VNR_United Arab Emirates2018.pdf,en,VNR_United Arab Emirates2018.pdf,SDG 2,9,0.3333333333333333
United Arab Emirates,2018,VNR_United Arab Emirates2018.pdf,en,VNR_United Arab Emirates2018.pdf,SDG 3,85,0.4588235294117647
United Arab Emirates,2018,VNR_United Arab Emirates2018.pdf,en,VNR_United Arab Emirates2018.pdf,SDG 4,116,0.4482758620689655
United Arab Emirates,2018,VNR_United Arab Emirates2018.pdf,en,VNR_United Arab Emirates2018.pdf,SDG 5,32,0.4375
United Arab Emirates,2018,VNR_United Arab Emirates2018.pdf,en,VNR_United Arab Emirates2018.pdf,SDG 6,10,0.4
United Arab Emirates,2018,VNR_United Arab Emirates2018.pdf,en,VNR_United Arab Emirates2018.pdf,SDG 7,1,1
United Arab Emirates,2018,VNR_United Arab Emirates2018.pdf,en,VNR_United Arab Emirates2018.pdf,SDG 8,41,0.36585365853658536
United Arab Emirates,2018,VNR_United Arab Emirates2018.pdf,en,VNR_United Arab Emirates2018.pdf,SDG 9,218,0.42660550458715596
United Kingdom,2019,VNR_United Kingdom2019.pdf,en,VNR_United Kingdom2019.pdf,SDG 1,176,0.6704545454545454
United Kingdom,2019,VNR_United Kingdom2019.pdf,en,VNR_United Kingdom2019.pdf,SDG 10,34,0.6470588235294118
United Kingdom,2019,VNR_United Kingdom2019.pdf,en,VNR_United Kingdom2019.pdf,SDG 11,50,0.52
United Kingdom,2019,VNR_United Kingdom2019.pdf,en,VNR_United Kingdom2019.pdf,SDG 12,8,0.625
United Kingdom,2019,VNR_United Kingdom2019.pdf,en,VNR_United Kingdom2019.pdf,SDG 13,220,0.6272727272727273
United Kingdom,2019,VNR_United Kingdom2019.pdf,en,VNR_United Kingdom2019.pdf,SDG 14,11,0.6363636363636364
United Kingdom,2019,VNR_United Kingdom2019.pdf,en,VNR_United Kingdom2019.pdf,SDG 15,13,0.7692307692307693
United Kingdom,2019,VNR_United Kingdom2019.pdf,en,VNR_United Kingdom2019.pdf,SDG 16,75,0.5066666666666667
United Kingdom,2019,VNR_United Kingdom2019.pdf,en,VNR_United Kingdom2019.pdf,SDG 17,100,0.54
United Kingdom,2019,VNR_United Kingdom2019.pdf,en,VNR_United Kingdom2019.pdf,SDG 2,38,0.631578947368421
United Kingdom,2019,VNR_United Kingdom2019.pdf,en,VNR_United Kingdom2019.pdf,SDG 3,215,0.6558139534883721
United Kingdom,2019,VNR_United Kingdom2019.pdf,en,VNR_United Kingdom2019.pdf,SDG 4,226,0.668141592920354
United Kingdom,2019,VNR_United Kingdom2019.pdf,en,VNR_United Kingdom2019.pdf,SDG 5,91,0.6153846153846154
United Kingdom,2019,VNR_United Kingdom2019.pdf,en,VNR_United Kingdom2019.pdf,SDG 6,40,0.775
United Kingdom,2019,VNR_United Kingdom2019.pdf,en,VNR_United Kingdom2019.pdf,SDG 7,9,0.8888888888888888
United Kingdom,2019,VNR_United Kingdom2019.pdf,en,VNR_United Kingdom2019.pdf,SDG 8,120,0.725
United Kingdom,2019,VNR_United Kingdom2019.pdf,en,VNR_United Kingdom2019.pdf,SDG 9,313,0.6134185303514377
Tanzania,2019,VNR_Tanzania2019.pdf,en,VNR_Tanzania2019.pdf,SDG 1,38,0.5263157894736842
Tanzania,2019,VNR_Tanzania2019.pdf,en,VNR_Tanzania2019.pdf,SDG 10,3,1
Tanzania,2019,VNR_Tanzania2019.pdf,en,VNR_Tanzania2019.pdf,SDG 11,5,0.2
Tanzania,2019,VNR_Tanzania2019.pdf,en,VNR_Tanzania2019.pdf,SDG 12,1,1
Tanzania,2019,VNR_Tanzania2019.pdf,en,VNR_Tanzania2019.pdf,SDG 13,52,0.4230769230769231
Tanzania,2019,VNR_Tanzania2019.pdf,en,VNR_Tanzania2019.pdf,SDG 15,3,1
Tanzania,2019,VNR_Tanzania2019.pdf,en,VNR_Tanzania2019.pdf,SDG 16,44,0.5681818181818182
Tanzania,2019,VNR_Tanzania2019.pdf,en,VNR_Tanzania2019.pdf,SDG 17,33,0.48484848484848486
Tanzania,2019,VNR_Tanzania2019.pdf,en,VNR_Tanzania2019.pdf,SDG 2,11,0.45454545454545453
Tanzania,2019,VNR_Tanzania2019.pdf,en,VNR_Tanzania2019.pdf,SDG 3,47,0.6595744680851063
Tanzania,2019,VNR_Tanzania2019.pdf,en,VNR_Tanzania2019.pdf,SDG 4,158,0.44936708860759494
Tanzania,2019,VNR_Tanzania2019.pdf,en,VNR_Tanzania2019.pdf,SDG 5,35,0.6285714285714286
Tanzania,2019,VNR_Tanzania2019.pdf,en,VNR_Tanzania2019.pdf,SDG 6,9,0.7777777777777778
Tanzania,2019,VNR_Tanzania2019.pdf,en,VNR_Tanzania2019.pdf,SDG 7,1,0
Tanzania,2019,VNR_Tanzania2019.pdf,en,VNR_Tanzania2019.pdf,SDG 8,72,0.6666666666666666
Tanzania,2019,VNR_Tanzania2019.pdf,en,VNR_Tanzania2019.pdf,SDG 9,120,0.425
Uruguay,2017,VNR_Uruguay2017.pdf,es,VNR_Uruguay2017.pdf,SDG 1,124,0.4596774193548387
Uruguay,2017,VNR_Uruguay2017.pdf,es,VNR_Uruguay2017.pdf,SDG 10,31,0.6129032258064516
Uruguay,2017,VNR_Uruguay2017.pdf,es,VNR_Uruguay2017.pdf,SDG 11,19,0.7368421052631579
Uruguay,2017,VNR_Uruguay2017.pdf,es,VNR_Uruguay2017.pdf,SDG 13,58,0.5
Uruguay,2017,VNR_Uruguay2017.pdf,es,VNR_Uruguay2017.pdf,SDG 14,1,0
Uruguay,2017,VNR_Uruguay2017.pdf,es,VNR_Uruguay2017.pdf,SDG 15,1,1
Uruguay,2017,VNR_Uruguay2017.pdf,es,VNR_Uruguay2017.pdf,SDG 16,149,0.5704697986577181
Uruguay,2017,VNR_Uruguay2017.pdf,es,VNR_Uruguay2017.pdf,SDG 17,79,0.5443037974683544
Uruguay,2017,VNR_Uruguay2017.pdf,es,VNR_Uruguay2017.pdf,SDG 2,30,0.5333333333333333
Uruguay,2017,VNR_Uruguay2017.pdf,es,VNR_Uruguay2017.pdf,SDG 3,435,0.46436781609195404
Uruguay,2017,VNR_Uruguay2017.pdf,es,VNR_Uruguay2017.pdf,SDG 4,136,0.47058823529411764
Uruguay,2017,VNR_Uruguay2017.pdf,es,VNR_Uruguay2017.pdf,SDG 5,225,0.5377777777777778
Uruguay,2017,VNR_Uruguay2017.pdf,es,VNR_Uruguay2017.pdf,SDG 6,11,0.45454545454545453
Uruguay,2017,VNR_Uruguay2017.pdf,es,VNR_Uruguay2017.pdf,SDG 7,1,1
Uruguay,2017,VNR_Uruguay2017.pdf,es,VNR_Uruguay2017.pdf,SDG 8,101,0.5445544554455446
Uruguay,2017,VNR_Uruguay2017.pdf,es,VNR_Uruguay2017.pdf,SDG 9,365,0.39452054794520547
Uruguay,2018,VNR_Uruguay2018.pdf,es,VNR_Uruguay2018.pdf,SDG 1,93,0.3870967741935484
Uruguay,2018,VNR_Uruguay2018.pdf,es,VNR_Uruguay2018.pdf,SDG 10,1,0
Uruguay,2018,VNR_Uruguay2018.pdf,es,VNR_Uruguay2018.pdf,SDG 11,30,0.5
Uruguay,2018,VNR_Uruguay2018.pdf,es,VNR_Uruguay2018.pdf,SDG 12,4,0.25
Uruguay,2018,VNR_Uruguay2018.pdf,es,VNR_Uruguay2018.pdf,SDG 13,142,0.3380281690140845
