country,region,income,fragile_conflict,iso3c,date,SPI.INDEX.PIL1,SPI.INDEX.PIL2,SPI.INDEX.PIL3,SPI.INDEX.PIL4,SPI.INDEX.PIL5,SPI.INDEX,SPI.INDEX.quintile,SPI.INDEX.PIL1.quintile,SPI.INDEX.PIL2.quintile,SPI.INDEX.PIL3.quintile,SPI.INDEX.PIL4.quintile,SPI.INDEX.PIL5.quintile,population,iso2c,NY.GDP.PCAP.PP.KD,unit,obs_status,footnote,last_updated
Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,Other,ISR,2017,100,84.19999999999999,61.025,68.16666666666666,95,81.67833333333334,Top Quintile,Top Quintile,Top Quintile,3rd Quintile,Top Quintile,Top Quintile,8713300,IL,42947.0586686984,NA,NA,NA,2025-10-07
Denmark,Europe & Central Asia,High income,Other,DNK,2017,100,65.06666666666666,68.35624999999999,72.16666666666667,100,81.11791666666666,Top Quintile,Top Quintile,4th Quintile,4th Quintile,Top Quintile,Top Quintile,5764980,DK,64815.730783181,NA,NA,NA,2025-10-07
Czechia,Europe & Central Asia,High income,Other,CZE,2017,100,56.833333333333336,75.48125000000002,75.04166666666667,95,80.47125000000001,Top Quintile,Top Quintile,3rd Quintile,Top Quintile,Top Quintile,Top Quintile,10594438,CZ,45177.5226053634,NA,NA,NA,2025-10-07
Georgia,Europe & Central Asia,Upper middle income,Other,GEO,2017,100,85.73333333333333,73.6,66.91666666666667,75,80.25,Top Quintile,Top Quintile,Top Quintile,Top Quintile,4th Quintile,4th Quintile,3728004,GE,16237.6242230275,NA,NA,NA,2025-10-07
Estonia,Europe & Central Asia,High income,Other,EST,2017,100,58.86666666666667,71.63125000000001,70.44166666666666,100,80.18791666666667,Top Quintile,Top Quintile,3rd Quintile,4th Quintile,Top Quintile,Top Quintile,1317384,EE,39939.4575647613,NA,NA,NA,2025-10-07
Kyrgyz Republic,Europe & Central Asia,Lower middle income,Other,KGZ,2017,100,81.19999999999999,72.45625,62,85,80.13125000000001,Top Quintile,Top Quintile,4th Quintile,4th Quintile,4th Quintile,Top Quintile,6306696,KG,5861.22200040503,NA,NA,NA,2025-10-07
Chile,Latin America & Caribbean,High income,Other,CHL,2017,100,74.76666666666667,82.12500000000001,62.71666666666667,75,78.92166666666668,Top Quintile,Top Quintile,4th Quintile,Top Quintile,4th Quintile,4th Quintile,18558868,CL,27892.9946862827,NA,NA,NA,2025-10-07
Lithuania,Europe & Central Asia,High income,Other,LTU,2017,100,56.8,64.03750000000001,72.41666666666666,100,78.65083333333334,Top Quintile,Top Quintile,3rd Quintile,3rd Quintile,Top Quintile,Top Quintile,2842639,LT,38774.4892011822,NA,NA,NA,2025-10-07
"Korea, Rep.",East Asia & Pacific,High income,Other,KOR,2017,100,59.3,79.14375000000001,74.06666666666666,80,78.50208333333335,Top Quintile,Top Quintile,3rd Quintile,Top Quintile,Top Quintile,Top Quintile,51361911,KR,44787.6482354421,NA,NA,NA,2025-10-07
Japan,East Asia & Pacific,High income,Other,JPN,2017,100,52.43333333333333,76.02499999999999,71.79166666666667,90,78.05000000000001,Top Quintile,Top Quintile,2nd Quintile,Top Quintile,Top Quintile,Top Quintile,126972000,JP,44505.2792603684,NA,NA,NA,2025-10-07
Turkiye,Europe & Central Asia,Upper middle income,Other,TUR,2017,60,86.13333333333333,87.60625,62.275000000000006,90,77.20291666666668,4th Quintile,2nd Quintile,Top Quintile,Top Quintile,4th Quintile,Top Quintile,80312698,TR,27851.9820029666,NA,NA,NA,2025-10-07
Bulgaria,Europe & Central Asia,High income,Other,BGR,2017,100,60.93333333333333,63.53124999999999,74.29166666666667,85,76.75125000000001,4th Quintile,Top Quintile,3rd Quintile,3rd Quintile,Top Quintile,Top Quintile,6803468,BG,26682.9631303824,NA,NA,NA,2025-10-07
Thailand,East Asia & Pacific,Upper middle income,Other,THA,2017,100,76.13333333333333,77.06874999999998,58.04999999999999,70,76.25041666666667,4th Quintile,Top Quintile,4th Quintile,Top Quintile,4th Quintile,4th Quintile,71160187,TH,20094.6778762603,NA,NA,NA,2025-10-07
Netherlands,Europe & Central Asia,High income,Other,NLD,2017,80,66.03333333333332,70.35624999999999,64.69166666666666,100,76.21625,4th Quintile,3rd Quintile,4th Quintile,4th Quintile,4th Quintile,Top Quintile,17131296,NL,65666.0036593237,NA,NA,NA,2025-10-07
South Africa,Sub-Saharan Africa,Upper middle income,Other,ZAF,2017,83.39999999999999,83.76666666666665,79.36875,68.14166666666667,65,75.93541666666667,4th Quintile,3rd Quintile,Top Quintile,Top Quintile,Top Quintile,4th Quintile,57635162,ZA,14591.4366758593,NA,NA,NA,2025-10-07
Mauritius,Sub-Saharan Africa,Upper middle income,Other,MUS,2017,100,87.23333333333332,64.9875,60.99166666666667,65,75.6425,4th Quintile,Top Quintile,Top Quintile,4th Quintile,4th Quintile,4th Quintile,1264887,MU,24073.2325633886,NA,NA,NA,2025-10-07
Belgium,Europe & Central Asia,High income,Other,BEL,2017,100,51.09999999999999,65.16875,66.64166666666667,95,75.58208333333334,4th Quintile,Top Quintile,2nd Quintile,4th Quintile,4th Quintile,Top Quintile,11375158,BE,58555.1524767785,NA,NA,NA,2025-10-07
"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Other,EGY,2017,100,77.36666666666666,77.94375,62.56666666666666,60,75.57541666666665,4th Quintile,Top Quintile,4th Quintile,Top Quintile,4th Quintile,4th Quintile,103696057,EG,14018.360593453,NA,NA,NA,2025-10-07
Malta,"Middle East, North Africa, Afghanistan & Pakistan",High income,Other,MLT,2017,100,82.13333333333333,46.53125,73.81666666666666,70,74.49625,4th Quintile,Top Quintile,4th Quintile,2nd Quintile,Top Quintile,4th Quintile,467106,MT,51581.9472716104,NA,NA,NA,2025-10-07
Philippines,East Asia & Pacific,Lower middle income,Other,PHL,2017,100,90.06666666666668,72.21874999999999,80.175,30,74.49208333333333,4th Quintile,Top Quintile,Top Quintile,4th Quintile,Top Quintile,2nd Quintile,108119693,PH,8584.13622709699,NA,NA,NA,2025-10-07
Sri Lanka,South Asia,Lower middle income,Other,LKA,2017,100,80.53333333333332,70.81875,75.825,45,74.43541666666667,4th Quintile,Top Quintile,4th Quintile,4th Quintile,Top Quintile,3rd Quintile,21453000,LK,14572.4858214565,NA,NA,NA,2025-10-07
Brazil,Latin America & Caribbean,Upper middle income,Other,BRA,2017,90,79.46666666666667,76.175,70.59166666666667,55.00000000000001,74.24666666666667,4th Quintile,Top Quintile,4th Quintile,Top Quintile,Top Quintile,4th Quintile,204703445,BR,17724.4799577784,NA,NA,NA,2025-10-07
Mongolia,East Asia & Pacific,Upper middle income,Other,MNG,2017,100,73.69999999999999,75.11874999999999,66.74166666666666,55.00000000000001,74.11208333333333,4th Quintile,Top Quintile,4th Quintile,Top Quintile,4th Quintile,4th Quintile,3148917,MN,14401.5375067562,NA,NA,NA,2025-10-07
Serbia,Europe & Central Asia,Upper middle income,Other,SRB,2017,100,62.9,74.11874999999999,56.666666666666664,75,73.73708333333335,4th Quintile,Top Quintile,4th Quintile,Top Quintile,3rd Quintile,4th Quintile,7020858,RS,19439.0219683385,NA,NA,NA,2025-10-07
Romania,Europe & Central Asia,High income,Other,ROU,2017,100,78.63333333333333,57.125,66.51666666666667,60,72.455,4th Quintile,Top Quintile,4th Quintile,3rd Quintile,4th Quintile,4th Quintile,19588715,RO,32850.9966974553,NA,NA,NA,2025-10-07
Kazakhstan,Europe & Central Asia,Upper middle income,Other,KAZ,2017,100,47.633333333333326,79.88749999999999,64.75000000000001,70,72.45416666666668,4th Quintile,Top Quintile,2nd Quintile,Top Quintile,4th Quintile,4th Quintile,18651931,KZ,31524.4416339794,NA,NA,NA,2025-10-07
Russian Federation,Europe & Central Asia,High income,Other,RUS,2017,83.39999999999999,81.03333333333333,54.33125,63.016666666666666,80,72.35625,4th Quintile,3rd Quintile,4th Quintile,2nd Quintile,4th Quintile,Top Quintile,145293260,RU,35570.390625,NA,NA,NA,2025-10-07
Colombia,Latin America & Caribbean,Upper middle income,Other,COL,2017,100,84.3,82.93749999999999,42.675,50,71.9825,4th Quintile,Top Quintile,Top Quintile,Top Quintile,2nd Quintile,4th Quintile,48131078,CO,16986.0334182842,NA,NA,NA,2025-10-07
Iceland,Europe & Central Asia,High income,Other,ISL,2017,80,55.89999999999999,60.48125,62.26666666666667,100,71.72958333333335,4th Quintile,3rd Quintile,3rd Quintile,3rd Quintile,4th Quintile,Top Quintile,343400,IS,63999.1604652884,NA,NA,NA,2025-10-07
Ecuador,Latin America & Caribbean,Upper middle income,Other,ECU,2017,100,87.3,77.84375,40.025,50,71.03375,4th Quintile,Top Quintile,Top Quintile,Top Quintile,2nd Quintile,4th Quintile,16759519,EC,14179.1537503305,NA,NA,NA,2025-10-07
Luxembourg,Europe & Central Asia,High income,Other,LUX,2017,80,53.099999999999994,62.55,59.416666666666664,100,71.01333333333332,4th Quintile,3rd Quintile,2nd Quintile,3rd Quintile,4th Quintile,Top Quintile,596336,LU,132169.834045368,NA,NA,NA,2025-10-07
Indonesia,East Asia & Pacific,Upper middle income,Other,IDN,2017,100,86.26666666666667,68.91250000000001,47.09166666666667,50,70.45416666666668,4th Quintile,Top Quintile,Top Quintile,4th Quintile,3rd Quintile,4th Quintile,267346658,ID,11772.5743296107,NA,NA,NA,2025-10-07
Moldova,Europe & Central Asia,Upper middle income,Other,MDA,2017,100,60.06666666666667,54.78125,61.34166666666666,75,70.23791666666668,4th Quintile,Top Quintile,3rd Quintile,2nd Quintile,4th Quintile,4th Quintile,2755189,MD,13118.8219369605,NA,NA,NA,2025-10-07
Argentina,Latin America & Caribbean,Upper middle income,Other,ARG,2017,90,78.89999999999999,78.9625,62.61666666666667,35,69.09583333333332,4th Quintile,Top Quintile,4th Quintile,Top Quintile,4th Quintile,3rd Quintile,44288894,AR,28334.904184742,NA,NA,NA,2025-10-07
Albania,Europe & Central Asia,Upper middle income,Other,ALB,2017,100,35.9,67.375,60.016666666666666,80,68.65833333333335,4th Quintile,Top Quintile,2nd Quintile,4th Quintile,4th Quintile,Top Quintile,2873457,AL,14155.8537275777,NA,NA,NA,2025-10-07
Uruguay,Latin America & Caribbean,High income,Other,URY,2017,100,83.63333333333334,69.0625,63.99166666666667,25,68.3375,4th Quintile,Top Quintile,Top Quintile,4th Quintile,4th Quintile,2nd Quintile,3388438,UY,29762.4333171685,NA,NA,NA,2025-10-07
Ukraine,Europe & Central Asia,Upper middle income,Conflict,UKR,2017,100,45.766666666666666,67.20625,53.29166666666666,75,68.25291666666668,4th Quintile,Top Quintile,2nd Quintile,4th Quintile,3rd Quintile,4th Quintile,45436041,UA,16310.3603515625,NA,NA,NA,2025-10-07
El Salvador,Latin America & Caribbean,Upper middle income,Other,SLV,2017,90,78.69999999999999,75.81249999999999,56.09166666666667,40,68.12083333333334,4th Quintile,Top Quintile,4th Quintile,Top Quintile,3rd Quintile,3rd Quintile,6213533,SV,10064.7934942601,NA,NA,NA,2025-10-07
Singapore,East Asia & Pacific,High income,Other,SGP,2017,100,56.86666666666667,41.0375,67.08333333333334,75,67.99750000000002,4th Quintile,Top Quintile,3rd Quintile,Bottom 20%,Top Quintile,4th Quintile,5612253,SG,116471.820764776,NA,NA,NA,2025-10-07
Uganda,Sub-Saharan Africa,Low income,Other,UGA,2017,100,65.13333333333333,78.25,35.56666666666667,60,67.79,4th Quintile,Top Quintile,4th Quintile,Top Quintile,2nd Quintile,4th Quintile,40177388,UG,2543.84754394956,NA,NA,NA,2025-10-07
Cyprus,Europe & Central Asia,High income,Other,CYP,2017,80,52.166666666666664,54.412499999999994,67.49166666666667,80,66.81416666666668,4th Quintile,3rd Quintile,2nd Quintile,2nd Quintile,Top Quintile,Top Quintile,1254275,CY,42130.98828125,NA,NA,NA,2025-10-07
Peru,Latin America & Caribbean,Upper middle income,Other,PER,2017,90,86.5,77.675,46.416666666666664,30,66.11833333333334,4th Quintile,Top Quintile,Top Quintile,Top Quintile,3rd Quintile,2nd Quintile,31324637,PE,15069.5221084659,NA,NA,NA,2025-10-07
Belarus,Europe & Central Asia,Upper middle income,Other,BLR,2017,90,46.53333333333333,65.5,53.43333333333333,75,66.09333333333333,4th Quintile,Top Quintile,2nd Quintile,4th Quintile,3rd Quintile,4th Quintile,9458989,BY,25503.9809859341,NA,NA,NA,2025-10-07
North Macedonia,Europe & Central Asia,Upper middle income,Other,MKD,2017,100,53.89999999999999,52.30625,63.975,60,66.03625000000001,4th Quintile,Top Quintile,2nd Quintile,2nd Quintile,4th Quintile,4th Quintile,1898657,MK,20121.0998691798,NA,NA,NA,2025-10-07
Dominican Republic,Latin America & Caribbean,Upper middle income,Other,DOM,2017,100,65.53333333333333,65.69999999999999,37.49166666666666,60,65.745,4th Quintile,Top Quintile,4th Quintile,4th Quintile,2nd Quintile,4th Quintile,10666843,DO,19501.8743054078,NA,NA,NA,2025-10-07
Croatia,Europe & Central Asia,High income,Other,HRV,2017,80,47.733333333333334,58.50000000000001,63.86666666666666,75,65.02000000000001,3rd Quintile,3rd Quintile,2nd Quintile,3rd Quintile,4th Quintile,4th Quintile,4041407,HR,32353.7325898616,NA,NA,NA,2025-10-07
India,South Asia,Lower middle income,Other,IND,2017,70,86.3,60.212500000000006,58.46666666666667,50,64.99583333333334,3rd Quintile,2nd Quintile,Top Quintile,3rd Quintile,4th Quintile,4th Quintile,1359657400,IN,7326.60693679859,NA,NA,NA,2025-10-07
Rwanda,Sub-Saharan Africa,Low income,Other,RWA,2017,90,71.06666666666666,70.17500000000001,37.43333333333333,50,63.735,3rd Quintile,Top Quintile,4th Quintile,4th Quintile,2nd Quintile,4th Quintile,12202060,RW,2351.59686866227,NA,NA,NA,2025-10-07
Morocco,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Other,MAR,2017,90,74.96666666666667,62.80625,40.608333333333334,50,63.67625,3rd Quintile,Top Quintile,4th Quintile,3rd Quintile,2nd Quintile,4th Quintile,35446392,MA,8450.0087890625,NA,NA,NA,2025-10-07
Ghana,Sub-Saharan Africa,Lower middle income,Other,GHA,2017,100,60.66666666666667,67.64375,45.04166666666667,40,62.67041666666668,3rd Quintile,Top Quintile,3rd Quintile,4th Quintile,3rd Quintile,3rd Quintile,30008354,GH,5993.63085211077,NA,NA,NA,2025-10-07
Malaysia,East Asia & Pacific,Upper middle income,Other,MYS,2017,86.6,49.766666666666666,74.5625,56.75,45,62.535833333333336,3rd Quintile,4th Quintile,2nd Quintile,Top Quintile,3rd Quintile,3rd Quintile,32355644,MY,29551.5457597197,NA,NA,NA,2025-10-07
Tanzania,Sub-Saharan Africa,Lower middle income,Other,TZA,2017,80,60.2,75.44375000000001,41.741666666666674,55.00000000000001,62.47708333333334,3rd Quintile,3rd Quintile,3rd Quintile,Top Quintile,2nd Quintile,4th Quintile,55652890,TZ,3319.37670898438,NA,NA,NA,2025-10-07
Guatemala,Latin America & Caribbean,Upper middle income,Other,GTM,2017,90,60.66666666666667,79.14999999999999,55.98333333333334,25,62.16,3rd Quintile,Top Quintile,3rd Quintile,Top Quintile,3rd Quintile,2nd Quintile,16567357,GT,11005.459077705,NA,NA,NA,2025-10-07
Bolivia,Latin America & Caribbean,Lower middle income,Other,BOL,2017,100,66.83333333333333,71.96249999999999,54.96666666666666,15,61.7525,3rd Quintile,Top Quintile,4th Quintile,4th Quintile,3rd Quintile,Bottom 20%,11344587,BO,9642.81395706132,NA,NA,NA,2025-10-07
Fiji,East Asia & Pacific,Upper middle income,Other,FJI,2017,90,60.2,59.224999999999994,53.86666666666666,45,61.65833333333333,3rd Quintile,Top Quintile,3rd Quintile,3rd Quintile,3rd Quintile,3rd Quintile,918759,FJ,13090.5007050371,NA,NA,NA,2025-10-07
Honduras,Latin America & Caribbean,Lower middle income,Other,HND,2017,90,61.59999999999999,68.68124999999999,45.78333333333333,40,61.21291666666666,3rd Quintile,Top Quintile,4th Quintile,4th Quintile,3rd Quintile,3rd Quintile,9588137,HN,6099.60734919414,NA,NA,NA,2025-10-07
Azerbaijan,Europe & Central Asia,Upper middle income,Other,AZE,2017,80,31.133333333333336,64.85,57.54166666666666,70,60.705,3rd Quintile,3rd Quintile,2nd Quintile,3rd Quintile,3rd Quintile,4th Quintile,9854033,AZ,19659.0048511424,NA,NA,NA,2025-10-07
Montenegro,Europe & Central Asia,Upper middle income,Other,MNE,2017,90,61.86666666666667,61.443749999999994,59.81666666666666,30,60.62541666666667,3rd Quintile,Top Quintile,4th Quintile,3rd Quintile,4th Quintile,2nd Quintile,625982,ME,22741.6940594549,NA,NA,NA,2025-10-07
Senegal,Sub-Saharan Africa,Lower middle income,Other,SEN,2017,80,64.03333333333332,67.4125,50.45,40,60.37916666666667,3rd Quintile,3rd Quintile,4th Quintile,4th Quintile,3rd Quintile,3rd Quintile,15475002,SN,3871.4514678592,NA,NA,NA,2025-10-07
Tunisia,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Other,TUN,2017,90,78.89999999999999,60.23125,52.474999999999994,20,60.321250000000006,3rd Quintile,Top Quintile,4th Quintile,3rd Quintile,3rd Quintile,2nd Quintile,11650498,TN,12953.5232061615,NA,NA,NA,2025-10-07
Zambia,Sub-Saharan Africa,Lower middle income,Other,ZMB,2017,90,56.73333333333333,71.99375,42.675,40,60.28041666666668,3rd Quintile,Top Quintile,3rd Quintile,4th Quintile,2nd Quintile,3rd Quintile,17441320,ZM,3612.50597664593,NA,NA,NA,2025-10-07
Bangladesh,South Asia,Lower middle income,Other,BGD,2017,90,61.9,70.46874999999999,50.641666666666666,25,59.60208333333335,3rd Quintile,Top Quintile,4th Quintile,4th Quintile,3rd Quintile,2nd Quintile,162186147,BD,6005.70718781048,NA,NA,NA,2025-10-07
Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Other,PAK,2017,100,59.2,67.225,41.016666666666666,30,59.488333333333344,3rd Quintile,Top Quintile,3rd Quintile,4th Quintile,2nd Quintile,2nd Quintile,223273967,PK,5031.56060738433,NA,NA,NA,2025-10-07
Togo,Sub-Saharan Africa,Low income,Other,TGO,2017,90,59.03333333333334,73.27499999999999,39.925,35,59.44666666666666,3rd Quintile,Top Quintile,3rd Quintile,Top Quintile,2nd Quintile,3rd Quintile,8057140,TG,2389.21244832869,NA,NA,NA,2025-10-07
Viet Nam,East Asia & Pacific,Lower middle income,Other,VNM,2017,100,63.733333333333334,57.225,39.666666666666664,35,59.12499999999999,3rd Quintile,Top Quintile,4th Quintile,3rd Quintile,2nd Quintile,3rd Quintile,95176977,VN,10290.5487142244,NA,NA,NA,2025-10-07
Samoa,East Asia & Pacific,Upper middle income,Other,WSM,2017,90,63.26666666666667,59.84375000000001,34.81666666666667,45,58.58541666666667,3rd Quintile,Top Quintile,4th Quintile,3rd Quintile,Bottom 20%,3rd Quintile,205415,WS,6919.015728585,NA,NA,NA,2025-10-07
West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Conflict,PSE,2017,70,46.9,60.175,60.466666666666654,55.00000000000001,58.508333333333326,3rd Quintile,2nd Quintile,2nd Quintile,3rd Quintile,4th Quintile,4th Quintile,4454805,PS,6426.79521615335,NA,NA,NA,2025-10-07
Panama,Latin America & Caribbean,High income,Other,PAN,2017,100,28.766666666666666,69.40624999999999,64.91666666666667,25,57.617916666666666,3rd Quintile,Top Quintile,2nd Quintile,4th Quintile,4th Quintile,2nd Quintile,4098707,PA,31979.8122713941,NA,NA,NA,2025-10-07
Botswana,Sub-Saharan Africa,Upper middle income,Other,BWA,2017,60,66.23333333333332,69.27499999999999,57.166666666666664,35,57.53499999999999,3rd Quintile,2nd Quintile,4th Quintile,4th Quintile,3rd Quintile,3rd Quintile,2266747,BW,17352.8958428846,NA,NA,NA,2025-10-07
Malawi,Sub-Saharan Africa,Low income,Other,MWI,2017,90,61.96666666666666,72.29999999999998,43.00833333333334,20,57.45500000000001,3rd Quintile,Top Quintile,4th Quintile,4th Quintile,2nd Quintile,2nd Quintile,18039715,MW,1613.0593571462,NA,NA,NA,2025-10-07
St. Lucia,Latin America & Caribbean,Upper middle income,Other,LCA,2017,100,55.766666666666666,52.53124999999999,57.291666666666664,20,57.117916666666666,3rd Quintile,Top Quintile,2nd Quintile,2nd Quintile,3rd Quintile,2nd Quintile,176342,LC,22422.5970388018,NA,NA,NA,2025-10-07
Cameroon,Sub-Saharan Africa,Lower middle income,Conflict,CMR,2017,80,61.7,75.25,33.25,35,57.04,3rd Quintile,3rd Quintile,4th Quintile,Top Quintile,Bottom 20%,3rd Quintile,24128601,CM,4797.97544185544,NA,NA,NA,2025-10-07
Kenya,Sub-Saharan Africa,Lower middle income,Other,KEN,2017,80,60.76666666666666,69.38125,34.84166666666667,40,56.99791666666667,3rd Quintile,3rd Quintile,3rd Quintile,4th Quintile,Bottom 20%,3rd Quintile,49197766,KE,4846.86210851932,NA,NA,NA,2025-10-07
Niger,Sub-Saharan Africa,Low income,Conflict,NER,2017,90,60.86666666666667,63.95625,39.8,30,56.924583333333345,3rd Quintile,Top Quintile,3rd Quintile,3rd Quintile,2nd Quintile,2nd Quintile,21435446,NE,1520.0015371232,NA,NA,NA,2025-10-07
Cambodia,East Asia & Pacific,Lower middle income,Other,KHM,2017,80,59.566666666666656,67.78124999999999,36.96666666666666,40,56.86291666666668,3rd Quintile,3rd Quintile,3rd Quintile,4th Quintile,2nd Quintile,3rd Quintile,16073372,KH,5632.0312562916,NA,NA,NA,2025-10-07
Mozambique,Sub-Saharan Africa,Low income,Conflict,MOZ,2017,80,57.36666666666667,69.4875,40.1,35,56.39083333333333,3rd Quintile,3rd Quintile,3rd Quintile,4th Quintile,2nd Quintile,3rd Quintile,28166393,MZ,1532.0073576114,NA,NA,NA,2025-10-07
Ethiopia,Sub-Saharan Africa,Not classified,Conflict,ETH,2017,90,58.666666666666664,76.31875,41.87500000000001,15,56.372083333333336,3rd Quintile,Top Quintile,3rd Quintile,Top Quintile,2nd Quintile,Bottom 20%,109666481,ET,2222.82824481382,NA,NA,NA,2025-10-07
Nigeria,Sub-Saharan Africa,Lower middle income,Conflict,NGA,2017,86.6,61.03333333333334,55.09375,37.483333333333334,40,56.04208333333334,3rd Quintile,4th Quintile,3rd Quintile,2nd Quintile,2nd Quintile,3rd Quintile,200254579,NG,5651.73413165037,NA,NA,NA,2025-10-07
Cabo Verde,Sub-Saharan Africa,Upper middle income,Other,CPV,2017,80,57.03333333333334,60.74375,56.79166666666667,25,55.91375000000001,3rd Quintile,3rd Quintile,3rd Quintile,3rd Quintile,3rd Quintile,2nd Quintile,512893,CV,8234.56000312459,NA,NA,NA,2025-10-07
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,Other,BIH,2017,80,27.73333333333333,56.59375000000001,49.983333333333334,65,55.86208333333333,2nd Quintile,3rd Quintile,Bottom 20%,3rd Quintile,3rd Quintile,4th Quintile,3428682,BA,15554.9544310432,NA,NA,NA,2025-10-07
Paraguay,Latin America & Caribbean,Upper middle income,Other,PRY,2017,70,60.36666666666666,70.63749999999999,37.71666666666667,40,55.74416666666666,2nd Quintile,2nd Quintile,3rd Quintile,4th Quintile,2nd Quintile,3rd Quintile,6338660,PY,15320.3366476959,NA,NA,NA,2025-10-07
Tajikistan,Europe & Central Asia,Lower middle income,Other,TJK,2017,90,31.866666666666667,61.4625,44.766666666666666,50,55.61916666666667,2nd Quintile,Top Quintile,2nd Quintile,3rd Quintile,3rd Quintile,4th Quintile,9085946,TJ,3312.71202243506,NA,NA,NA,2025-10-07
