"SDG_IND","Indicator","LOCATION2017","Country","TIME","Time","Value","Flag Codes","Flags"
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","KGZ","Kyrgyzstan","2018","2018",1,,
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","LKA","Sri Lanka","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","MNG","Mongolia","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","UZB","Uzbekistan","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","YEM","Yemen","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","SMR","San Marino","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","PHL","Philippines","2018","2018",1,,
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","PSE","Palestine","2018","2018",1,,
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","LCA","Saint Lucia","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","AZE","Azerbaijan","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","UKR","Ukraine","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","HRV","Croatia","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_READ"," Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)","ISL","Iceland","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","GIB","Gibraltar","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","VGB","British Virgin Islands","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","SVK","Slovakia","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","SYR","Syrian Arab Republic","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","TKM","Turkmenistan","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","PRK","Democratic People's Republic of Korea","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_READ"," Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)","CUW","Curaçao","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","YEM","Yemen","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","SMR","San Marino","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_READ"," Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)","TJK","Tajikistan","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","MCO","Monaco","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","BRN","Brunei Darussalam","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","CHE","Switzerland","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","NRU","Nauru","2018","2018",1,,
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","MDA","Republic of Moldova","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","MMR","Myanmar","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","GEO","Georgia","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","SXM","Sint Maarten (Dutch part)","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_READ"," Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)","LBN","Lebanon","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","EGY","Egypt","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","BRN","Brunei Darussalam","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","GIB","Gibraltar","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_READ"," Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)","OMN","Oman","2018","2018",1,,
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","MSR","Montserrat","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","VGB","British Virgin Islands","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","PNG","Papua New Guinea","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","IDN","Indonesia","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_READ"," Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)","GRC","Greece","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","SMR","San Marino","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","AGO","Angola","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","GAB","Gabon","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","LAO","Lao People's Democratic Republic","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","COM","Comoros","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","PSE","Palestine","2018","2018",1,,
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","TKM","Turkmenistan","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","TUV","Tuvalu","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","TON","Tonga","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","SUR","Suriname","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","MAC","China, Macao Special Administrative Region","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","NIU","Niue","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_READ"," Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)","BIH","Bosnia and Herzegovina","2018","2018",,"n","Magnitude nil or negligible"
