iso3c,date,source,reported_value
SWE,2000,LFS - EU Labour Force Survey,60.405
SWE,1999,LFS - EU Labour Force Survey,60.879
SWE,1998,LFS - EU Labour Force Survey,60.185
SWE,1997,LFS - EU Labour Force Survey,60.79
SWE,1996,LFS - EU Labour Force Survey,61.308
SWE,1995,LFS - EU Labour Force Survey,69.09
SWE,1994,LFS - EU Labour Force Survey,70.054
SWE,1993,LFS - EU Labour Force Survey,70.738
SWE,1992,LFS - EU Labour Force Survey,72.345
SWE,1991,LFS - EU Labour Force Survey,73.823
SWE,1990,LFS - EU Labour Force Survey,74.379
SWE,1989,LFS - EU Labour Force Survey,84.52
SWE,1987,LFS - EU Labour Force Survey,83.38
SWE,1986,LFS - EU Labour Force Survey,83.24
SWE,1985,LFS - EU Labour Force Survey,72.27
SWE,1984,LFS - EU Labour Force Survey,71.89
SWE,1983,LFS - EU Labour Force Survey,71.76
SWE,1982,LFS - EU Labour Force Survey,71.68
SWE,1976,LFS - EU Labour Force Survey,63.53
SWE,1975,LFS - EU Labour Force Survey,63.53
SWE,1965,PC - Population Census,56
SWZ,2023,LFS - Labour Force Survey,51.222
SWZ,2021,LFS - Labour Force Survey,49.685
SWZ,2016,LFS - Labour Force Survey,51.135
SWZ,1997,PC - Population Census,40.1
SWZ,1986,PC - Population Census,44.21
SWZ,1976,PC - Population Census,41.85
SWZ,1966,PC - Population Census,65.42
SWZ,1956,PC - Population Census,22.84
SYC,2024,LFS - Labour Force Survey,65.071
SYC,2023,LFS - Labour Force Survey,63.307
SYC,2020,LFS - Labour Force Survey,65.924
SYC,2019,LFS - Labour Force Survey,66.592
SYC,2018,LFS - Labour Force Survey,68.677
SYC,2017,LFS - Labour Force Survey,70.297
SYC,2016,LFS - Labour Force Survey,69.545
SYC,2015,LFS - Labour Force Survey,71.04
SYC,2014,LFS - Labour Force Survey,70.031
SYC,2011,LFS - Labour Force Survey,64.97
SYC,2002,PC - Population Census,72.29
SYC,1994,PC - Population Census,66.28
SYC,1987,PC - Population Census,63.13
SYC,1977,PC - Population Census,68.1
SYC,1971,PC - Population Census,64
SYC,1960,PC - Population Census,69.39
SYR,2011,LFS - Labour Force Survey,43.4
SYR,2010,LFS - Labour Force Survey,42.7
SYR,2009,LFS - Labour Force Survey,42.94
SYR,2008,LFS - Labour Force Survey,44.3
SYR,2007,LFS - Labour Force Survey,44.25
SYR,2006,LFS - Labour Force Survey,45.81
SYR,2003,LFS - Labour Force Survey,48.09
SYR,2002,LFS - Labour Force Survey,53.26
SYR,2001,LFS - Labour Force Survey,52.98
SYR,2000,LFS - Labour Force Survey,50.89
SYR,1999,LFS - Labour Force Survey,50.91
SYR,1998,OE - Official Estimates,49.72
SYR,1997,HIES - Household Income and Expenditure Survey,41.7
SYR,1995,LFS - Labour Force Survey,49.193
SYR,1993,LFS - Labour Force Survey,50.8
SYR,1991,LFS - Labour Force Survey,27.82
SYR,1989,LFS - Labour Force Survey,26.19
SYR,1984,LFS - Labour Force Survey,45.67
SYR,1983,LFS - Labour Force Survey,43.82
SYR,1981,PC - Population Census,43.76
SYR,1975,LFS - Labour Force Survey,48.3
SYR,1970,PC - Population Census,44.83
SYR,1960,PC - Population Census,45.92
TCA,2008,LFS - Labour Force Survey,64.03
TCA,2007,LFS - Labour Force Survey,59.41
TCA,2006,LFS - Labour Force Survey,59.21
TCA,2005,LFS - Labour Force Survey,61.98
TCA,2004,LFS - Labour Force Survey,61.17
TCA,2003,LFS - Labour Force Survey,60.59
TCA,2002,LFS - Labour Force Survey,58.51
TCA,2001,LFS - Labour Force Survey,56.7
TCA,1980,PC - Population Census,66.93
TCA,1970,PC - Population Census,28.46
TCA,1960,PC - Population Census,66.54
TCD,2018,HIES - Modular and Integrated Household Survey on Living Conditions,59.974
TCD,1993,PC - Population and Housing General Census,72.3
TCD,1988,OE - Official Estimates,56.33
TCD,1980,PC - Population and Housing General Census,56.12
TCD,1972,OE - Official Estimates,33.53
TGO,2022,HIES - Living Standards Measurement Survey,70.728
TGO,2019,HIES - Living Standards Measurement Survey,73.927
TGO,2017,LFS - Regional Integrated Survey on Employment and the Informal Sector,58.074
TGO,2015,HIES - Questionnaire on Indicators of Well-being,54.685
TGO,2011,HIES - Questionnaire on Indicators of Well-being,78.203
TGO,2010,PC - Population and Housing Census,68.671
TGO,2006,HIES - Questionnaire on Indicators of Well-being,80.884
TGO,1998,OE - Official Estimates,29.55
TGO,1981,PC - Population and Housing Census,62.85
TGO,1980,OE - Official Estimates,68.13
TGO,1970,PC - Population and Housing Census,36.78
TGO,1960,LFS - Labour Force Survey,43.88
TGO,1954,PC - Population and Housing Census,38.4
THA,2024,LFS - Labour Force Survey,67.769
THA,2023,LFS - Labour Force Survey,68.239
THA,2022,LFS - Labour Force Survey,67.538
THA,2021,LFS - Labour Force Survey,66.938
THA,2020,LFS - Labour Force Survey,67.02
THA,2019,LFS - Labour Force Survey,66.964
THA,2018,LFS - Labour Force Survey,67.799
THA,2017,LFS - Labour Force Survey,67.501
THA,2016,LFS - Labour Force Survey,68.25
THA,2015,LFS - Labour Force Survey,69.235
THA,2014,LFS - Labour Force Survey,69.832
THA,2013,LFS - Labour Force Survey,70.272
THA,2012,LFS - Labour Force Survey,73
THA,2011,LFS - Labour Force Survey,73.28
THA,2010,LFS - Labour Force Survey,71.593
THA,2009,LFS - Labour Force Survey,72.75
THA,2008,LFS - Labour Force Survey,73.4
THA,2007,LFS - Labour Force Survey,73.58
THA,2006,LFS - Labour Force Survey,72.95
THA,2005,LFS - Labour Force Survey,73.68
THA,2004,LFS - Labour Force Survey,73.39
THA,2003,LFS - Labour Force Survey,72.98
THA,2001,LFS - Labour Force Survey,73.17
THA,2000,LFS - Labour Force Survey,72.66
THA,1999,LFS - Labour Force Survey,72.16
THA,1998,LFS - Labour Force Survey,73.6
THA,1997,LFS - Labour Force Survey,74.78
THA,1996,LFS - Labour Force Survey,74.67
THA,1994,LFS - Labour Force Survey,74.36
THA,1990,LFS - Labour Force Survey,81.95
THA,1989,LFS - Labour Force Survey,82.46
THA,1988,LFS - Labour Force Survey,82.01
THA,1987,LFS - Labour Force Survey,81.65
THA,1984,LFS - Labour Force Survey,82.06
THA,1982,LFS - Labour Force Survey,83.13
THA,1980,LFS - Labour Force Survey,82.15
THA,1979,LFS - Labour Force Survey,78.97
THA,1978,LFS - Labour Force Survey,81.61
THA,1976,LFS - Labour Force Survey,58.77
TJK,2016,LFS - Labour Force Survey,39.706
TJK,2009,HIES - Living Standards Survey,42.51
TJK,2008,LFS - Labour Force Survey,30.07
TJK,2007,LFS - Labour Force Survey,30.5
TJK,2006,LFS - Labour Force Survey,30.93
TJK,2005,LFS - Labour Force Survey,31.13
TJK,2004,LFS - Labour Force Survey,63.05
TJK,2003,HIES - Living Standards Survey,55.008
TJK,1996,OE - Official Estimates,30.34
TKL,2022,PC - Population Census,50
TKL,2016,HIES - Household Income and Expenditure Survey,72.955
TKM,1999,OE - Official Estimates,53.84
TLS,2022,PC - Population Census,46.727
TLS,2021,LFS - Labour Force Survey,34.625
TLS,2016,LFS - Labour Force Survey,67.068
TLS,2015,PC - Population Census,55.523
TLS,2013,LFS - Labour Force Survey,54.601
TLS,2010,LFS - Labour Force Survey,41.536
TLS,2007,HIES - Living Standards Survey,62.151
TLS,2004,PC - Population Census,64.9
TLS,2001,HIES - Living Standards Survey,58.775
TON,2023,LFS - Labour Force Survey,51.415
TON,2021,HIES - Household Income and Expenditure Survey,59.59
TON,2018,LFS - Labour Force Survey,53.769
TON,2016,HIES - Household Income and Expenditure Survey,55.307
TON,2003,LFS - Labour Force Survey,40.33
TON,1994,LFS - Labour Force Survey,59.54
TON,1990,LFS - Labour Force Survey,55.37
TON,1986,PC - Population Census,43.28
TON,1984,LFS - Labour Force Survey,34.51
TON,1976,PC - Population Census,42.83
TON,1966,PC - Population Census,45.76
TTO,2023,LFS - Continuous Sample Survey of the Population,55.268
TTO,2022,LFS - Continuous Sample Survey of the Population,54.697
TTO,2021,LFS - Continuous Sample Survey of the Population,54.28
TTO,2020,LFS - Continuous Sample Survey of the Population,55.079
TTO,2019,LFS - Continuous Sample Survey of the Population,56.915
TTO,2016,LFS - Continuous Sample Survey of the Population,59.272
TTO,2015,LFS - Continuous Sample Survey of the Population,59.977
TTO,2014,LFS - Continuous Sample Survey of the Population,61.41
TTO,2013,LFS - Continuous Sample Survey of the Population,60.737
TTO,2012,LFS - Continuous Sample Survey of the Population,61.083
TTO,2011,LFS - Continuous Sample Survey of the Population,59.931
TTO,2010,LFS - Continuous Sample Survey of the Population,60.862
TTO,2009,LFS - Continuous Sample Survey of the Population,62.68
TTO,2008,LFS - Continuous Sample Survey of the Population,63.5
TTO,2007,LFS - Continuous Sample Survey of the Population,63.46
TTO,2006,LFS - Continuous Sample Survey of the Population,63.92
TTO,2005,LFS - Continuous Sample Survey of the Population,63.72
TTO,2004,LFS - Continuous Sample Survey of the Population,63.01
TTO,2003,LFS - Continuous Sample Survey of the Population,61.6
TTO,2002,LFS - Continuous Sample Survey of the Population,60.95
TTO,2001,LFS - Continuous Sample Survey of the Population,60.37
TTO,2000,LFS - Continuous Sample Survey of the Population,61.2
TTO,1999,LFS - Continuous Sample Survey of the Population,60.84
TTO,1998,LFS - Continuous Sample Survey of the Population,61.14
TTO,1997,LFS - Continuous Sample Survey of the Population,60.34
TTO,1996,LFS - Continuous Sample Survey of the Population,60.51
TTO,1995,LFS - Continuous Sample Survey of the Population,60.24
TTO,1994,LFS - Continuous Sample Survey of the Population,59.41
TTO,1993,LFS - Continuous Sample Survey of the Population,58.39
TTO,1992,LFS - Continuous Sample Survey of the Population,60.07
TTO,1991,LFS - Continuous Sample Survey of the Population,57.14
TTO,1990,LFS - Continuous Sample Survey of the Population,55.97
TTO,1989,LFS - Continuous Sample Survey of the Population,57.29
TTO,1988,LFS - Continuous Sample Survey of the Population,58.33
TTO,1987,LFS - Continuous Sample Survey of the Population,58.93
TTO,1986,LFS - Continuous Sample Survey of the Population,59.08
TTO,1985,LFS - Continuous Sample Survey of the Population,60.06
TTO,1983,LFS - Continuous Sample Survey of the Population,59.81
TTO,1981,LFS - Continuous Sample Survey of the Population,59.44
TTO,1980,PC - Population Census,52.77
TTO,1979,LFS - Continuous Sample Survey of the Population,59.74
TTO,1978,LFS - Continuous Sample Survey of the Population,38.76
TTO,1974,LFS - Continuous Sample Survey of the Population,36.95
TTO,1971,LFS - Continuous Sample Survey of the Population,34.5
TTO,1970,PC - Population Census,52.9
TTO,1960,PC - Population Census,58.06
TTO,1946,PC - Population Census,38.68
TUN,2023,LFS - National Population and Employment Survey,45.394
TUN,2022,LFS - National Population and Employment Survey,45.815
TUN,2019,LFS - National Population and Employment Survey,48.934
TUN,2017,LFS - National Population and Employment Survey,46.975
TUN,2016,LFS - National Population and Employment Survey,47.165
TUN,2015,LFS - National Population and Employment Survey,47.065
TUN,2014,LFS - Labor Market Panel Survey,41.874
TUN,2013,LFS - National Population and Employment Survey,47.424
TUN,2012,LFS - National Population and Employment Survey,47.776
TUN,2011,LFS - National Population and Employment Survey,47.193
TUN,2010,LFS - National Population and Employment Survey,46.892
TUN,2009,LFS - National Population and Employment Survey,46.511
TUN,2008,LFS - National Population and Employment Survey,46.166
TUN,2007,LFS - National Population and Employment Survey,45.859
TUN,2006,LFS - National Population and Employment Survey,45.637
TUN,2005,LFS - National Population and Employment Survey,45.499
TUN,2003,LFS - National Population and Employment Survey,33.2
TUN,1997,LFS - National Population and Employment Survey,48.63
TUN,1994,PC - Population Census,48.41
TUN,1989,LFS - National Population and Employment Survey,48.09
TUN,1984,PC - Population Census,50.77
TUN,1980,LFS - National Population and Employment Survey,49.02
TUN,1975,PC - Population Census,51.75
TUN,1966,PC - Population Census,44.94
TUN,1956,PC - Population Census,58.9
NA,2024,LFS - Household Labour Force Survey,54.202
NA,2023,LFS - Household Labour Force Survey,53.338
NA,2022,LFS - Household Labour Force Survey,53.084
NA,2021,LFS - Household Labour Force Survey,51.356
NA,2020,LFS - Household Labour Force Survey,49.335
NA,2019,LFS - Household Labour Force Survey,52.952
NA,2018,LFS - Household Labour Force Survey,53.21
NA,2017,LFS - Household Labour Force Survey,52.832
NA,2016,LFS - Household Labour Force Survey,52.001
NA,2015,LFS - Household Labour Force Survey,51.298
NA,2014,LFS - Household Labour Force Survey,50.514
NA,2013,LFS - Household Labour Force Survey,50.839
NA,2012,LFS - Household Labour Force Survey,49.957
NA,2011,LFS - Household Labour Force Survey,49.868
NA,2010,LFS - Household Labour Force Survey,48.801
NA,2009,LFS - Household Labour Force Survey,47.882
NA,2008,LFS - Household Labour Force Survey,46.886
NA,2007,LFS - Household Labour Force Survey,46.234
NA,2006,LFS - Household Labour Force Survey,46.266
NA,2005,LFS - Household Labour Force Survey,46.433
NA,2004,LFS - Household Labour Force Survey,46.308
NA,2003,LFS - Household Labour Force Survey,48.332
NA,2002,LFS - Household Labour Force Survey,49.578
NA,2001,LFS - Household Labour Force Survey,49.814
NA,2000,LFS - Household Labour Force Survey,49.941
NA,1999,LFS - EU Labour Force Survey,52.7
NA,1998,LFS - EU Labour Force Survey,52.796
NA,1997,LFS - EU Labour Force Survey,52.553
NA,1996,LFS - EU Labour Force Survey,53.734
NA,1995,LFS - EU Labour Force Survey,54.125
NA,1994,LFS - EU Labour Force Survey,54.649
NA,1993,LFS - EU Labour Force Survey,52.153
NA,1992,LFS - EU Labour Force Survey,55.99
NA,1991,LFS - EU Labour Force Survey,56.998
NA,1990,LFS - EU Labour Force Survey,56.614
NA,1989,LFS - Household Labour Force Survey,58.7
NA,1988,LFS - Household Labour Force Survey,58.47
NA,1985,PC - Population Census,63.79
NA,1980,PC - Population Census,65.47
NA,1975,PC - Population Census,66.81
NA,1970,PC - Population Census,67.8
NA,1965,PC - Population Census,74.4
NA,1960,PC - Population Census,79.7
NA,1955,PC - Population Census,83.68
TUV,2022,PC - Population Census,43.941
TUV,2017,PC - Population Census,48.5
TUV,2016,HIES - Household Income and Expenditure Survey,55.425
TUV,2010,HIES - Household Income and Expenditure Survey,58.882
TUV,2002,PC - Population Census,56.74
NA,2020,LFS - Labour Force Survey,59.137
NA,2019,LFS - Labour Force Survey,59.174
NA,2018,LFS - Labour Force Survey,58.996
NA,2017,LFS - Labour Force Survey,58.831
NA,2016,LFS - Labour Force Survey,58.742
NA,2015,LFS - Labour Force Survey,58.653
NA,2014,LFS - Labour Force Survey,58.541
NA,2013,LFS - Labour Force Survey,58.435
NA,2012,LFS - Labour Force Survey,58.35
NA,2011,LFS - Labour Force Survey,58.171
NA,2010,LFS - Labour Force Survey,58.074
NA,2009,LFS - Labour Force Survey,57.903
NA,2008,LFS - Labour Force Survey,58.277
NA,2007,LFS - Labour Force Survey,58.248
NA,2006,LFS - Labour Force Survey,57.921
NA,2005,LFS - Labour Force Survey,57.78
NA,2004,LFS - Labour Force Survey,57.658
NA,2003,LFS - Labour Force Survey,57.344
NA,2002,LFS - Labour Force Survey,57.339
NA,2001,LFS - Labour Force Survey,57.235
NA,2000,LFS - Labour Force Survey,57.676
NA,1999,LFS - Labour Force Survey,57.934
NA,1998,LFS - Labour Force Survey,58.038
NA,1997,LFS - Labour Force Survey,58.33
NA,1996,LFS - Labour Force Survey,58.436
NA,1995,LFS - Labour Force Survey,58.707
NA,1994,LFS - Labour Force Survey,58.964
NA,1993,LFS - Labour Force Survey,58.819
NA,1992,LFS - Labour Force Survey,59.339
NA,1991,LFS - Labour Force Survey,59.11
NA,1990,LFS - Labour Force Survey,59.242
NA,1989,LFS - Labour Force Survey,60.122
NA,1988,LFS - Labour Force Survey,60.212
NA,1987,LFS - Labour Force Survey,60.929
NA,1986,LFS - Labour Force Survey,60.365
NA,1985,LFS - Labour Force Survey,59.487
NA,1984,LFS - Labour Force Survey,59.723
NA,1983,LFS - Labour Force Survey,59.255
NA,1982,LFS - Labour Force Survey,57.934
NA,1981,LFS - Labour Force Survey,57.822
NA,1980,LFS - Labour Force Survey,58.265
NA,1979,LFS - Labour Force Survey,58.736
NA,1978,LFS - Labour Force Survey,58.758
TZA,2020,LFS - Labour Force Survey,82.85
TZA,2014,LFS - Labour Force Survey,83.967
TZA,2013,HIES - National Panel Survey,78.02
TZA,2012,HIES - National Panel Survey,76.039
TZA,2011,HIES - National Panel Survey,82.03
TZA,2010,HIES - National Panel Survey,83.52
TZA,2008,HIES - National Panel Survey,91.486
TZA,2006,LFS - Labour Force Survey,88.349
TZA,2001,LFS - Labour Force Survey,86.438
TZA,1978,PC - Population Census,82.47
UGA,2021,LFS - National Labour Force Survey,79.359
UGA,2019,HIES - National Household Survey,77.733
UGA,2017,LFS - National Labour Force Survey,72.026
UGA,2014,HIES - National Household Survey,76.634
UGA,2013,HIES - National Household Survey,85.85
UGA,2012,LFS - National Labour Force Survey,70.144
UGA,2011,HIES - National Household Survey,79.979
UGA,2010,HIES - National Household Survey,73.004
UGA,2009,HIES - National Household Survey,85.39
UGA,2003,LFS - National Labour Force Survey,38.12
UGA,2002,HIES - National Household Survey,82.3
UKR,2021,LFS - Labour Force Survey,54.639
UKR,2020,LFS - Labour Force Survey,55.087
UKR,2019,LFS - Labour Force Survey,56.318
UKR,2018,LFS - Labour Force Survey,62.585
UKR,2017,LFS - Labour Force Survey,62
UKR,2016,LFS - Labour Force Survey,62.15
UKR,2015,LFS - Labour Force Survey,62.36
UKR,2014,LFS - Labour Force Survey,62.36
UKR,2013,LFS - Labour Force Survey,64.96
UKR,2012,LFS - Labour Force Survey,64.6
UKR,2011,LFS - Labour Force Survey,64.3
UKR,2010,LFS - Labour Force Survey,63.7
UKR,2009,LFS - Labour Force Survey,63.33
UKR,2008,LFS - Labour Force Survey,63.326
UKR,2007,LFS - Labour Force Survey,62.643
UKR,2006,LFS - Labour Force Survey,62.16
UKR,2005,LFS - Labour Force Survey,62.309
UKR,2004,LFS - Labour Force Survey,61.974
UKR,2003,OE - Official Estimates,62.33
UKR,2002,OE - Official Estimates,62.57
UKR,2001,OE - Official Estimates,62.71
UKR,2000,LFS - Labour Force Survey,63.2
UKR,1999,OE - Official Estimates,59.5
UKR,1998,OE - Official Estimates,67.68
UKR,1995,OE - Official Estimates,68.74
UKR,1989,PC - Population Census,59.5
UKR,1979,PC - Population Census,52.41
UKR,1970,PC - Population Census,50.5
UKR,1959,PC - Population Census,49.82
URY,2024,LFS - Continous Household Survey,65.494
URY,2023,LFS - Continous Household Survey,64.584
URY,2022,LFS - Continous Household Survey,63.181
URY,2021,LFS - Continous Household Survey,62.887
URY,2020,LFS - Continous Household Survey,61.103
URY,2019,LFS - Continous Household Survey,63.493
URY,2018,LFS - Continous Household Survey,63.679
URY,2017,LFS - Continous Household Survey,64.114
URY,2016,LFS - Continous Household Survey,64.612
URY,2015,LFS - Continous Household Survey,64.934
URY,2014,LFS - Continous Household Survey,65.874
URY,2013,LFS - Continous Household Survey,64.844
URY,2012,LFS - Continous Household Survey,65.223
URY,2011,LFS - Continous Household Survey,66.016
URY,2010,LFS - Continous Household Survey,64.285
URY,2009,LFS - Continous Household Survey,64.743
URY,2008,LFS - Continous Household Survey,64.006
