ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Tonga,Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2018,46.69,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Trinidad and Tobago,Labour force participation rate by sex and age (%),LFS - Continuous Sample Survey of the Population,Sex: Total,Age (5-year bands): Total,2010,60.86,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Trinidad and Tobago,Labour force participation rate by sex and age (%),LFS - Continuous Sample Survey of the Population,Sex: Total,Age (5-year bands): Total,2011,59.93,,,,Repository: ILO-STATISTICS - Micro data processing
Trinidad and Tobago,Labour force participation rate by sex and age (%),LFS - Continuous Sample Survey of the Population,Sex: Total,Age (5-year bands): Total,2012,61.08,,,,Repository: ILO-STATISTICS - Micro data processing
Trinidad and Tobago,Labour force participation rate by sex and age (%),LFS - Continuous Sample Survey of the Population,Sex: Total,Age (5-year bands): Total,2013,60.74,,,,Repository: ILO-STATISTICS - Micro data processing
Trinidad and Tobago,Labour force participation rate by sex and age (%),LFS - Continuous Sample Survey of the Population,Sex: Total,Age (5-year bands): Total,2014,61.41,,,,Repository: ILO-STATISTICS - Micro data processing
Trinidad and Tobago,Labour force participation rate by sex and age (%),LFS - Continuous Sample Survey of the Population,Sex: Total,Age (5-year bands): Total,2015,59.98,,,,Repository: ILO-STATISTICS - Micro data processing
Trinidad and Tobago,Labour force participation rate by sex and age (%),LFS - Continuous Sample Survey of the Population,Sex: Total,Age (5-year bands): Total,2016,59.27,,,,Repository: ILO-STATISTICS - Micro data processing
Tunisia,Labour force participation rate by sex and age (%),LFS - Enquête Nationale sur la Population et l'Emploi,Sex: Total,Age (5-year bands): Total,2010,46.89,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Tunisia,Labour force participation rate by sex and age (%),LFS - Enquête Nationale sur la Population et l'Emploi,Sex: Total,Age (5-year bands): Total,2011,47.19,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Tunisia,Labour force participation rate by sex and age (%),LFS - Enquête Nationale sur la Population et l'Emploi,Sex: Total,Age (5-year bands): Total,2012,47.78,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Tunisia,Labour force participation rate by sex and age (%),LFS - Enquête Nationale sur la Population et l'Emploi,Sex: Total,Age (5-year bands): Total,2013,47.42,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Tunisia,Labour force participation rate by sex and age (%),LFS - Enquête Nationale sur la Population et l'Emploi,Sex: Total,Age (5-year bands): Total,2015,47.07,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Tunisia,Labour force participation rate by sex and age (%),LFS - Enquête Nationale sur la Population et l'Emploi,Sex: Total,Age (5-year bands): Total,2016,47.17,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Tunisia,Labour force participation rate by sex and age (%),LFS - Enquête Nationale sur la Population et l'Emploi,Sex: Total,Age (5-year bands): Total,2017,46.98,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Turkey,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2010,48.13,,,,Repository: Eurostat special tabulation
Turkey,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2011,49.31,,,,Repository: Eurostat special tabulation
Turkey,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2012,49.38,,,,Repository: Eurostat special tabulation
Turkey,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2013,50.29,,,,Repository: Eurostat special tabulation
Turkey,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2014,50.49,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Turkey,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2015,51.24,,,,Repository: Eurostat special tabulation
Turkey,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2016,51.97,,,,Repository: Eurostat special tabulation
Turkey,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2017,52.79,,,,Repository: Eurostat special tabulation
Turkey,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2018,53.16,,,,Repository: Eurostat special tabulation
Turkey,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2019,52.91,,,,Repository: Eurostat special tabulation
Turkey,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2020,49.3,,,,Repository: Eurostat special tabulation
Tuvalu,Labour force participation rate by sex and age (%),HIES - Household Income and Expenditure Survey,Sex: Total,Age (5-year bands): Total,2016,55.43,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
"Taiwan, China",Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2010,58.07,,,,
"Taiwan, China",Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2011,58.17,,,,
"Taiwan, China",Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2012,58.35,,,,
"Taiwan, China",Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2013,58.43,,,,
"Taiwan, China",Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2014,58.54,,,,
"Taiwan, China",Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2015,58.65,,,,
"Taiwan, China",Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2016,58.74,,,,
"Taiwan, China",Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2017,58.83,,,,
"Taiwan, China",Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2018,59,,,,
"Taiwan, China",Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2019,59.17,,,,
"Taiwan, China",Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2020,59.14,,,,
"Tanzania, United Republic of",Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2014,83.97,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
"Tanzania, United Republic of",Labour force participation rate by sex and age (%),HIES - National Panel Survey,Sex: Total,Age (5-year bands): Total,2011,82,,,,Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts
"Tanzania, United Republic of",Labour force participation rate by sex and age (%),HIES - National Panel Survey,Sex: Total,Age (5-year bands): Total,2013,78.02,,,,Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Uganda,Labour force participation rate by sex and age (%),LFS - National Labour Force Survey,Sex: Total,Age (5-year bands): Total,2012,70.14,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Uganda,Labour force participation rate by sex and age (%),LFS - National Labour Force Survey,Sex: Total,Age (5-year bands): Total,2017,48.53,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Ukraine,Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2010,63.7,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
Ukraine,Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2011,64.3,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
Ukraine,Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2012,64.6,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
Ukraine,Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2013,65,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
Ukraine,Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2014,62.4,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
Ukraine,Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2015,62.4,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
Ukraine,Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2016,62.2,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
Ukraine,Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2017,62,,,,"Employment definition: Including subsistence workers | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
Uruguay,Labour force participation rate by sex and age (%),LFS - Encuesta Continua de Hogares,Sex: Total,Age (5-year bands): Total,2010,64.28,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Labour force participation rate by sex and age (%),LFS - Encuesta Continua de Hogares,Sex: Total,Age (5-year bands): Total,2011,66.02,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Labour force participation rate by sex and age (%),LFS - Encuesta Continua de Hogares,Sex: Total,Age (5-year bands): Total,2012,65.22,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Labour force participation rate by sex and age (%),LFS - Encuesta Continua de Hogares,Sex: Total,Age (5-year bands): Total,2013,64.84,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Labour force participation rate by sex and age (%),LFS - Encuesta Continua de Hogares,Sex: Total,Age (5-year bands): Total,2014,65.87,,,,Repository: ILO-STATISTICS - Micro data processing
